fm_id,link,project_fm_id,import
1580,http://anet.be/record/stcv/stcvopac/c:stcv:12915295,18,Imported from 20230321_Caa_all.xml
1581,https://hdl.handle.net/2027/ucm.5326758150,18,Imported from 20230321_Caa_all.xml
1581,https://edit16.iccu.sbn.it/resultset-titoli/-/titoli/detail/CNCE12710,19,Imported from 20230321_Caa_all.xml
1581,https://www.ustc.ac.uk/editions/823295,17,Imported from 20230321_Caa_all.xml
1582,https://books.google.be/books?id=sB5lAAAAcAAJ,20,Imported from 20230321_Caa_all.xml
1582,https://anet.be/record/stcvopac/c:stcv:6610310/N,18,Imported from 20230321_Caa_all.xml
1583,http://bdh-rd.bne.es/viewer.vm?id=0000188832&page=1,21,Imported from 20230321_Caa_all.xml
1583,https://www.ustc.ac.uk/editions/121726,17,Imported from 20230321_Caa_all.xml
1584,http://bdh-rd.bne.es/viewer.vm?id=0000188833&page=1,21,Imported from 20230321_Caa_all.xml
1584,https://www.ustc.ac.uk/editions/200129,17,Imported from 20230321_Caa_all.xml
1585,http://bdh-rd.bne.es/viewer.vm?id=0000188835&page=1,21,Imported from 20230321_Caa_all.xml
1585,https://www.ustc.ac.uk/editions/121728,17,Imported from 20230321_Caa_all.xml
1586,http://bdh-rd.bne.es/viewer.vm?id=0000188834&page=1,21,Imported from 20230321_Caa_all.xml
1586,https://www.ustc.ac.uk/editions/121724,17,Imported from 20230321_Caa_all.xml
1587,http://bdh-rd.bne.es/viewer.vm?id=0000188836&page=1,21,Imported from 20230321_Caa_all.xml
1587,https://www.ustc.ac.uk/editions/200127,17,Imported from 20230321_Caa_all.xml
1588,http://bdh-rd.bne.es/viewer.vm?id=0000188837&page=1,21,Imported from 20230321_Caa_all.xml
1588,https://www.ustc.ac.uk/editions/121727,17,Imported from 20230321_Caa_all.xml
1592,http://lib.ugent.be/catalog/bkt01:000341273,16,Imported from 20230321_Caa_all.xml
1593,https://books.google.be/books?id=drAD0lIhhYkC,22,Imported from 20230321_Caa_all.xml
1593,https://www.ustc.ac.uk/editions/151158,17,Imported from 20230321_Caa_all.xml
1595,http://anet.be/record/stcv/stcvopac/c:stcv:6677869,18,Imported from 20230321_Caa_all.xml
1595,http://lib.ugent.be/catalog/rug01:001237008,16,Imported from 20230321_Caa_all.xml
1596,https://www.digitale-sammlungen.de/en/view/bsb10781598,23,Imported from 20230321_Caa_all.xml
1597,https://anet.be/record/stcvopac/c:stcv:6894278,18,Imported from 20230321_Caa_all.xml
1597,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10668856-6,23,Imported from 20230321_Caa_all.xml
1598,http://books.google.be/books?id=r4pQAAAAcAAJ,17,Imported from 20230321_Caa_all.xml
1599,http://anet.be/record/stcv/stcvopac/c:stcv:6900165,18,Imported from 20230321_Caa_all.xml
1599,https://books.google.be/books?id=zB9EAAAAcAAJ,23,Imported from 20230321_Caa_all.xml
1600,https://books.google.be/books?id=KSm4o0grmosC,24,Imported from 20230321_Caa_all.xml
1601,https://anet.be/record/stcvopac/c:stcv:12911793/N,18,Imported from 20230321_Caa_all.xml
1601,https://www.digitale-sammlungen.de/en/view/bsb11054616,23,Imported from 20230321_Caa_all.xml
1601,https://www.digitale-sammlungen.de/en/view/bsb11054617,23,Imported from 20230321_Caa_all.xml
1602,http://anet.be/record/stcv/stcvopac/c:stcv:12923544,18,Imported from 20230321_Caa_all.xml
1602,http://books.google.be/books?id=7jlQAAAAcAAJ,16,Imported from 20230321_Caa_all.xml
1606,http://anet.be/record/stcv/stcvopac/c:stcv:12923543,18,Imported from 20230321_Caa_all.xml
1606,http://books.google.be/books?id=6zlQAAAAcAAJ,16,Imported from 20230321_Caa_all.xml
1607,https://www.ustc.ac.uk/editions/5617,17,Imported from 20230321_Caa_all.xml
1607,https://anet.be/record/stcvopac/c:stcv:12912247/N,18,Imported from 20230321_Caa_all.xml
1607,http://gallica.bnf.fr/ark:/12148/bpt6k53708d,15,Imported from 20230321_Caa_all.xml
1609,https://www.digitale-sammlungen.de/en/view/bsb11022344,23,Imported from 20230321_Caa_all.xml
1609,https://www.ustc.ac.uk/editions/401075,17,Imported from 20230321_Caa_all.xml
1610,https://www.digitale-sammlungen.de/en/view/bsb10142537,23,Imported from 20230321_Caa_all.xml
1610,https://anet.be/record/stcvopac/c:stcv:12918167/N,18,Imported from 20230321_Caa_all.xml
1611,https://www.ustc.ac.uk/editions/407497,17,Imported from 20230321_Caa_all.xml
1611,https://lib.ugent.be/catalog/rug01:001658758,16,Imported from 20230321_Caa_all.xml
1611,http://books.google.be/books?id=eCl2EHy1e-cC,22,Imported from 20230321_Caa_all.xml
1613,http://anet.be/record/stcv/stcvopac/c:stcv:3182550,18,Imported from 20230321_Caa_all.xml
1614,http://anet.be/record/stcv/stcvopac/c:stcv:3118516,18,Imported from 20230321_Caa_all.xml
1614,books.google.be/books?id=mU5nBHQ-6NQC,17,Imported from 20230321_Caa_all.xml
1615,https://books.google.be/books?id=mJtfAAAAcAAJ,17,Imported from 20230321_Caa_all.xml
1615,https://anet.be/record/stcvopac/c:stcv:12922458/N,18,Imported from 20230321_Caa_all.xml
1617,https://lib.ugent.be/catalog/rug01:002510545,16,Imported from 20230321_Caa_all.xml
1618,https://lib.ugent.be/catalog/rug01:003020201,16,Imported from 20230321_Caa_all.xml
1622,https://lib.ugent.be/catalog/bkt01:000309366,16,Imported from 20230321_Caa_all.xml
1624,https://lib.ugent.be/catalog/bkt01:000192213,16,Imported from 20230321_Caa_all.xml
1624,http://gateway-bayern.de/VD16+ZV+16471,25,Imported from 20230321_Caa_all.xml
1625,https://www.digitale-sammlungen.de/en/view/bsb10150042,23,Imported from 20230321_Caa_all.xml
1625,http://data.onb.ac.at/rep/10B388D8,26,Imported from 20230321_Caa_all.xml
1625,http://id.sbn.it/bid/BVEE017369,19,Imported from 20230321_Caa_all.xml
1625,https://www.ustc.ac.uk/editions/667804,17,Imported from 20230321_Caa_all.xml
1626,http://gateway-bayern.de/VD16+B+5608,25,Imported from 20230321_Caa_all.xml
1626,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10988753-1,23,Imported from 20230321_Caa_all.xml
1627,https://kxp.k10plus.de/DB=1.28/CMD?ACT=SRCHA&IKT=8079&TRM=%2712:114123W%27,27,Imported from 20230321_Caa_all.xml
1627,https://lib.ugent.be/en/catalog?q=%28bkt01%29000307797,16,Imported from 20230321_Caa_all.xml
1628,http://anet.be/record/stcv/stcvopac/c:stcv:6625186,18,Imported from 20230321_Caa_all.xml
1628,https://lib.ugent.be/catalog/rug01:001754886,16,Imported from 20230321_Caa_all.xml
1629,https://books.google.be/books?id=3JvgJAs-VkgC,22,Imported from 20230321_Caa_all.xml
1629,https://anet.be/record/stcvopac/c:stcv:6623044,18,Imported from 20230321_Caa_all.xml
1630,https://books.google.be/books?id=409oAAAAcAAJ,20,Imported from 20230321_Caa_all.xml
1631,https://gallica.bnf.fr/ark:/12148/bpt6k97561730,15,Imported from 20230321_Caa_all.xml
1631,https://anet.be/record/stcvopac/c:stcv:12914166,18,Imported from 20230321_Caa_all.xml
1632,http://lib.ugent.be/catalog/bkt01:000406020,16,Imported from 20230321_Caa_all.xml
1633,https://books.google.be/books?id=DrFJAAAAcAAJ,26,Imported from 20230321_Caa_all.xml
1634,http://anet.be/record/stcv/stcvopac/c:stcv:12914168,18,Imported from 20230321_Caa_all.xml
1634,https://lib.ugent.be/catalog/bkt01:000297120,16,Imported from 20230321_Caa_all.xml
1635,https://www.digitale-sammlungen.de/en/view/bsb10495485,23,Imported from 20230321_Caa_all.xml
1635,https://anet.be/record/stcvopac/c:stcv:12914442/N,18,Imported from 20230321_Caa_all.xml
1636,https://books.google.be/books?id=L9BjAAAAcAAJ,28,Imported from 20230321_Caa_all.xml
1636,http://id.sbn.it/bid/NAPE018361,19,Imported from 20230321_Caa_all.xml
1637,https://www.ustc.ac.uk/editions/145583,17,Imported from 20230321_Caa_all.xml
1637,http://lib.ugent.be/catalog/bkt01:000278635,16,Imported from 20230321_Caa_all.xml
1638,https://www.ustc.ac.uk/editions/149846,17,Imported from 20230321_Caa_all.xml
1638,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11210351-5,23,Imported from 20230321_Caa_all.xml
1639,http://gallica.bnf.fr/ark:/12148/bpt6k135267m,15,Imported from 20230321_Caa_all.xml
1639,https://www.ustc.ac.uk/editions/146785,17,Imported from 20230321_Caa_all.xml
1640,https://lib.ugent.be/catalog/rug01:001733564,16,Imported from 20230321_Caa_all.xml
1640,https://www.ustc.ac.uk/editions/403074,17,Imported from 20230321_Caa_all.xml
1641,https://anet.be/record/stcvopac/c:stcv:12893179,18,Imported from 20230321_Caa_all.xml
1642,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10041831-6,23,Imported from 20230321_Caa_all.xml
1642,http://picarta.pica.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=115878653,,Imported from 20230321_Caa_all.xml
1643,http://anet.be/record/stcv/stcvopac/c:stcv:3134993,18,Imported from 20230321_Caa_all.xml
1643,https://books.google.be/books?id=JCf2K0_RTGsC,17,Imported from 20230321_Caa_all.xml
1644,http://id.sbn.it/bid/UFIE005663,19,Imported from 20230321_Caa_all.xml
1644,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10768574-6,23,Imported from 20230321_Caa_all.xml
1646,https://books.google.be/books?id=eGJKAAAAYAAJ,29,Imported from 20230321_Caa_all.xml
1646,https://books.google.be/books?id=fDVjrNyRF8cC,18,Imported from 20230321_Caa_all.xml
1646,http://id.sbn.it/bid/RMGE000579,19,Imported from 20230321_Caa_all.xml
1647,http://anet.be/record/stcv/stcvopac/c:stcv:6600011/N,18,Imported from 20230321_Caa_all.xml
1647,https://books.google.com/books?id=Ds8-AAAAcAAJ,30,Imported from 20230321_Caa_all.xml
1649,http://anet.be/record/stcv/stcvopac/c:stcv:6905588,18,Imported from 20230321_Caa_all.xml
1651,https://books.google.fr/books?id=P5PRBnQHbssC,22,Imported from 20230321_Caa_all.xml
1652,https://aleph.nkp.cz/F/?func=direct&doc_number=006961472&local_base=SKC,28,Imported from 20230321_Caa_all.xml
1652,https://anet.be/record/stcvopac/c:stcv:12914443/N,18,Imported from 20230321_Caa_all.xml
1653,https://books.google.be/books?id=pRcG_MFyLt4C,24,Imported from 20230321_Caa_all.xml
1653,https://anet.be/record/stcvopac/c:stcv:6649041,18,Imported from 20230321_Caa_all.xml
1654,https://books.google.be/books?id=ZLimIlOkkscC,31,Imported from 20230321_Caa_all.xml
1654,https://books.google.be/books?id=hqPbVjCiLx8C,32,Imported from 20230321_Caa_all.xml
1654,http://id.sbn.it/bid/TO0E034977,19,Imported from 20230321_Caa_all.xml
1655,https://anet.be/record/stcvopac/c:stcv:6873798/N,18,Imported from 20230321_Caa_all.xml
1655,https://anet.be/record/stcvopac/c:stcv:12914440,18,Imported from 20230321_Caa_all.xml
1655,http://data.onb.ac.at/rep/102AF411,26,Imported from 20230321_Caa_all.xml
1655,http://data.onb.ac.at/rep/102AF3D9,26,Imported from 20230321_Caa_all.xml
1656,http://data.onb.ac.at/rep/102AF408,26,Imported from 20230321_Caa_all.xml
1656,https://anet.be/record/stcvopac/c:stcv:12914441/N,18,Imported from 20230321_Caa_all.xml
1657,https://books.google.be/books?id=B9Om80IPECkC,33,Imported from 20230321_Caa_all.xml
1657,https://www.ustc.ac.uk/editions/406848,17,Imported from 20230321_Caa_all.xml
1657,http://picarta.pica.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=114382506,,Imported from 20230321_Caa_all.xml
1660,https://www.digitale-sammlungen.de/en/view/bsb10147257,23,Imported from 20230321_Caa_all.xml
1660,http://gateway-bayern.de/VD16+F+899,25,Imported from 20230321_Caa_all.xml
1661,http://data.onb.ac.at/rep/10974A68,26,Imported from 20230321_Caa_all.xml
1661,https://www.ustc.ac.uk/editions/440965,17,Imported from 20230321_Caa_all.xml
1662,https://books.google.be/books?id=3gtmAAAAcAAJ,20,Imported from 20230321_Caa_all.xml
1663,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0005313260,27,Imported from 20230321_Caa_all.xml
1663,https://books.google.be/books?id=5zDvvSJ1F7oC,34,Imported from 20230321_Caa_all.xml
1665,http://anet.be/record/stcv/stcvopac/c:stcv:3140523,18,Imported from 20230321_Caa_all.xml
1666,http://anet.be/record/stcv/stcvopac/c:stcv:3140527,18,Imported from 20230321_Caa_all.xml
1667,http://picarta.pica.nl/DB=3.11/XMLPRS=Y/PPN?PPN=317598686,,Imported from 20230321_Caa_all.xml
1667,https://books.google.be/books?id=Q49nAAAAcAAJ,17,Imported from 20230321_Caa_all.xml
1668,https://books.google.be/books?id=bxPn2ehibgwC,17,Imported from 20230321_Caa_all.xml
1669,http://estc.bl.uk/S118404,,Imported from 20230321_Caa_all.xml
1669,http://gateway.proquest.com/openurl?ctx_ver=Z39.88-2003&res_id=xri:eebo&rft_id=xri:eebo:image:19002,35,Imported from 20230321_Caa_all.xml
1670,http://data.onb.ac.at/rep/10AF7D0F,26,Imported from 20230321_Caa_all.xml
1675,http://anet.be/record/stcv/stcvopac/c:stcv:7009239,18,Imported from 20230321_Caa_all.xml
1675,http://books.google.be/books?id=kz5XAAAAcAAJ,26,Imported from 20230321_Caa_all.xml
1676,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11274375-6,23,Imported from 20230321_Caa_all.xml
1676,http://gateway-bayern.de/VD16+G+3896,25,Imported from 20230321_Caa_all.xml
1677,http://anet.be/record/stcv/stcvopac/c:stcv:3185538,18,Imported from 20230321_Caa_all.xml
1678,https://www.erasmus.org/index.cfm?fuseaction=eol.getdetail&field1=id&value1=1066,,Imported from 20230321_Caa_all.xml
1679,https://www.ustc.ac.uk/editions/400345,17,Imported from 20230321_Caa_all.xml
1681,https://www.ustc.ac.uk/editions/408391,17,Imported from 20230321_Caa_all.xml
1682,http://anet.be/record/stcv/stcvopac/c:stcv:6848945,18,Imported from 20230321_Caa_all.xml
1683,http://gateway-bayern.de/VD16+ZV+12606,25,Imported from 20230321_Caa_all.xml
1684,https://lib.ugent.be/catalog/rug01:001272392,16,Imported from 20230321_Caa_all.xml
1684,https://www.ustc.ac.uk/editions/408729,17,Imported from 20230321_Caa_all.xml
1692,https://www.ustc.ac.uk/editions/113118,17,Imported from 20230321_Caa_all.xml
1693,http://picarta.pica.nl/DB=3.11/XMLPRS=Y/PPN?PPN=115721444,,Imported from 20230321_Caa_all.xml
1693,https://books.google.be/books?id=XDk9VUalDEkC,17,Imported from 20230321_Caa_all.xml
1694,http://data.onb.ac.at/ABO/%2BZ158484208,26,Imported from 20230321_Caa_all.xml
1694,https://www.ustc.ac.uk/editions/140154,17,Imported from 20230321_Caa_all.xml
1695,https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10086482-1,23,Imported from 20230321_Caa_all.xml
1695,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0001350897,27,Imported from 20230321_Caa_all.xml
1695,https://www.ustc.ac.uk/editions/2115415,17,Imported from 20230321_Caa_all.xml
1697,http://gateway-bayern.de/VD16+G+1116,25,Imported from 20230321_Caa_all.xml
1697,http://digitale.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:1-320913,36,Imported from 20230321_Caa_all.xml
1698,https://lib.ugent.be/catalog/rug01:001237752,16,Imported from 20230321_Caa_all.xml
1698,http://anet.be/record/stcv/stcvopac/c:stcv:6841626,18,Imported from 20230321_Caa_all.xml
1699,http://gateway-bayern.de/VD16+H+5038,25,Imported from 20230321_Caa_all.xml
1699,http://data.onb.ac.at/ABO/%2BZ169483509,26,Imported from 20230321_Caa_all.xml
1700,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10168811-5,23,Imported from 20230321_Caa_all.xml
1700,http://gateway-bayern.de/VD16+G+1023,25,Imported from 20230321_Caa_all.xml
1701,https://lib.ugent.be/catalog/rug01:000201388,16,Imported from 20230321_Caa_all.xml
1701,https://www.ustc.ac.uk/editions/421636,17,Imported from 20230321_Caa_all.xml
1701,https://picarta.oclc.org/psi/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=860913945,,Imported from 20230321_Caa_all.xml
1702,http://anet.be/record/stcv/stcvopac/c:stcv:12906365,18,Imported from 20230321_Caa_all.xml
1702,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11344918-9,23,Imported from 20230321_Caa_all.xml
1703,http://anet.be/record/stcv/stcvopac/c:stcv:6846840,18,Imported from 20230321_Caa_all.xml
1703,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10799926-5,23,Imported from 20230321_Caa_all.xml
1704,http://gateway-bayern.de/VD16+V+815,25,Imported from 20230321_Caa_all.xml
1704,https://hdl.handle.net/2027/ucm.5325117199,18,Imported from 20230321_Caa_all.xml
1705,http://anet.be/record/stcv/stcvopac/c:stcv:6613379,18,Imported from 20230321_Caa_all.xml
1705,https://lib.ugent.be/catalog/rug01:001236590,16,Imported from 20230321_Caa_all.xml
1706,http://anet.be/record/stcv/stcvopac/c:stcv:12914150,18,Imported from 20230321_Caa_all.xml
1706,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10771299-8,23,Imported from 20230321_Caa_all.xml
1707,https://books.google.be/books?id=egpmAAAAcAAJ,20,Imported from 20230321_Caa_all.xml
1707,http://picarta.pica.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=093394160,,Imported from 20230321_Caa_all.xml
1708,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000821241,27,Imported from 20230321_Caa_all.xml
1708,http://digital.slub-dresden.de/werkansicht/dlf/67516/1/,37,Imported from 20230321_Caa_all.xml
1709,http://data.onb.ac.at/ABO/%2BZ169375403,26,Imported from 20230321_Caa_all.xml
1709,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000014222,27,Imported from 20230321_Caa_all.xml
1710,http://anet.be/record/stcv/stcvopac/c:stcv:6694560,18,Imported from 20230321_Caa_all.xml
1710,https://books.google.be/books?id=ERG7laljvocC,31,Imported from 20230321_Caa_all.xml
1710,https://www.ustc.ac.uk/editions/1004468,17,Imported from 20230321_Caa_all.xml
1711,https://www.ustc.ac.uk/editions/413161,17,Imported from 20230321_Caa_all.xml
1711,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10194721-9,23,Imported from 20230321_Caa_all.xml
1712,https://www.ustc.ac.uk/editions/10406,17,Imported from 20230321_Caa_all.xml
1713,https://lib.ugent.be/catalog/rug01:000954940,16,Imported from 20230321_Caa_all.xml
1713,https://anet.be/record/stcvopac/c:stcv:6706849,18,Imported from 20230321_Caa_all.xml
1713,https://www.ustc.ac.uk/editions/1004643,17,Imported from 20230321_Caa_all.xml
1715,https://www.ustc.ac.uk/editions/406323,17,Imported from 20230321_Caa_all.xml
1715,https://hdl.handle.net/2027/ucm.5315945620,18,Imported from 20230321_Caa_all.xml
1717,http://gateway-bayern.de/VD16+V+1914,25,Imported from 20230321_Caa_all.xml
1717,https://hdl.handle.net/2027/ucm.5325320357,18,Imported from 20230321_Caa_all.xml
1719,https://lib.ugent.be/catalog/rug01:002035336,16,Imported from 20230321_Caa_all.xml
1719,http://id.sbn.it/bid/RAVE005051,19,Imported from 20230321_Caa_all.xml
1719,http://id.sbn.it/bid/RAVE005052,19,Imported from 20230321_Caa_all.xml
1719,http://id.sbn.it/bid/RAVE005061,19,Imported from 20230321_Caa_all.xml
1719,http://id.sbn.it/bid/RAVE005062,19,Imported from 20230321_Caa_all.xml
1719,http://id.sbn.it/bid/RAVE005063,19,Imported from 20230321_Caa_all.xml
1719,http://id.sbn.it/bid/RAVE005064,19,Imported from 20230321_Caa_all.xml
1719,http://id.sbn.it/bid/RAVE005065,19,Imported from 20230321_Caa_all.xml
1719,http://id.sbn.it/bid/RAVE005066,19,Imported from 20230321_Caa_all.xml
1719,http://id.sbn.it/bid/RAVE005067,19,Imported from 20230321_Caa_all.xml
1719,http://id.sbn.it/bid/RAVE005069,19,Imported from 20230321_Caa_all.xml
1719,http://id.sbn.it/bid/RAVE005070,19,Imported from 20230321_Caa_all.xml
1719,http://id.sbn.it/bid/RAVE005071,19,Imported from 20230321_Caa_all.xml
1720,http://anet.be/record/stcv/stcvopac/c:stcv:12923019,18,Imported from 20230321_Caa_all.xml
1720,https://lib.ugent.be/catalog/rug01:002329337,16,Imported from 20230321_Caa_all.xml
1721,http://www.ub.uni-koeln.de/cdm/ref/collection/alff/id/6101,38,Imported from 20230321_Caa_all.xml
1722,https://books.google.be/books?id=hlZbAAAAQAAJ,16,Imported from 20230321_Caa_all.xml
1723,http://anet.be/record/stcv/stcvopac/c:stcv:7088700,18,Imported from 20230321_Caa_all.xml
1723,https://lib.ugent.be/en/catalog?q=%28bkt01%29000011482,16,Imported from 20230321_Caa_all.xml
1724,http://lib.ugent.be/europeana/900000155194,16,Imported from 20230321_Caa_all.xml
1725,http://gateway-bayern.de/VD16+A+2844,25,Imported from 20230321_Caa_all.xml
1725,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10206641-6,23,Imported from 20230321_Caa_all.xml
1726,http://anet.be/record/stcv/stcvopac/c:stcv:12913868,18,Imported from 20230321_Caa_all.xml
1726,https://books.google.be/books?id=RFMGbO4ZrhQC,20,Imported from 20230321_Caa_all.xml
1727,https://anet.be/record/stcvopac/c:stcv:12914391,18,Imported from 20230321_Caa_all.xml
1728,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=000015766X,27,Imported from 20230321_Caa_all.xml
1728,https://books.google.be/books?id=uczBHwjz2nwC,26,Imported from 20230321_Caa_all.xml
1729,https://lib.ugent.be/catalog/rug01:001744800,16,Imported from 20230321_Caa_all.xml
1729,http://picarta.pica.nl/DB=3.11/XMLPRS=Y/PPN?PPN=831450762,,Imported from 20230321_Caa_all.xml
1730,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000789364,27,Imported from 20230321_Caa_all.xml
1730,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10789918-6,23,Imported from 20230321_Caa_all.xml
1731,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000931888,27,Imported from 20230321_Caa_all.xml
1731,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000931896,27,Imported from 20230321_Caa_all.xml
1731,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10776629-1,23,Imported from 20230321_Caa_all.xml
1731,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10776630-3,23,Imported from 20230321_Caa_all.xml
1733,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000697826,27,Imported from 20230321_Caa_all.xml
1734,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10987855-2,23,Imported from 20230321_Caa_all.xml
1734,http://gateway-bayern.de/VD16+H+5035,25,Imported from 20230321_Caa_all.xml
1734,https://www.ustc.ac.uk/editions/671486,17,Imported from 20230321_Caa_all.xml
1735,https://books.google.be/books?id=bhfSyysIRIMC,24,Imported from 20230321_Caa_all.xml
1736,https://www.ustc.ac.uk/editions/146330,17,Imported from 20230321_Caa_all.xml
1736,https://books.google.be/books?id=gpSIljvPWY0C,39,Imported from 20230321_Caa_all.xml
1737,https://books.google.be/books?id=mps4fzUKyA4C&hl=nl&pg=PA21#v=onepage&q&f=false,34,Imported from 20230321_Caa_all.xml
1737,http://id.sbn.it/bid/BVEE021767,19,Imported from 20230321_Caa_all.xml
1737,https://www.ustc.ac.uk/editions/146254,17,Imported from 20230321_Caa_all.xml
1738,http://data.onb.ac.at/ABO/%2BZ185317901,26,Imported from 20230321_Caa_all.xml
1738,http://gateway-bayern.de/VD16+P+2048,25,Imported from 20230321_Caa_all.xml
1740,https://doi.org/10.3931/e-rara-28889,40,Imported from 20230321_Caa_all.xml
1740,http://id.sbn.it/bid/BVEE045610,19,Imported from 20230321_Caa_all.xml
1741,https://lib.ugent.be/catalog/rug01:000889021,16,Imported from 20230321_Caa_all.xml
1741,http://id.sbn.it/bid/BVEE008422,19,Imported from 20230321_Caa_all.xml
1742,http://id.sbn.it/bid/PUVE015294,19,Imported from 20230321_Caa_all.xml
1742,https://www.ustc.ac.uk/editions/181323,17,Imported from 20230321_Caa_all.xml
1742,https://lib.ugent.be/catalog/rug01:000782628,16,Imported from 20230321_Caa_all.xml
1743,https://books.google.be/books?id=okU6AAAAcAAJ,23,Imported from 20230321_Caa_all.xml
1743,https://www.ustc.ac.uk/editions/403065,17,Imported from 20230321_Caa_all.xml
1744,https://lib.ugent.be/catalog/bkt01:000153583,16,Imported from 20230321_Caa_all.xml
1745,http://anet.be/record/stcv/stcvopac/c:stcv:7030343,18,Imported from 20230321_Caa_all.xml
1745,https://books.google.be/books?id=b_haAAAAcAAJ,17,Imported from 20230321_Caa_all.xml
1746,http://id.sbn.it/bid/TO0E140450,19,Imported from 20230321_Caa_all.xml
1746,https://lib.ugent.be/catalog/bkt01:000405508,16,Imported from 20230321_Caa_all.xml
1747,http://anet.be/record/stcv/stcvopac/c:stcv:6893363,18,Imported from 20230321_Caa_all.xml
