external_id,fm_id,project_fm_id,import
9912807130101488,7701,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912807760101488,7702,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912807790101488,7703,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912808440101488,7704,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912808530101488,7705,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912808600101488,7706,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912808650101488,7707,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912808860101488,7708,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912809220101488,7709,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912809270101488,7710,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912809800101488,7711,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912809820101488,7712,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912810030101488,7713,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912810500101488,7714,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912811140101488,7715,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912811600101488,7716,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912812230101488,7717,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912812850101488,7718,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912813320101488,7719,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912813420101488,7720,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912813450101488,7721,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912815720101488,7722,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912815850101488,7723,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912816010101488,7724,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912816060101488,7725,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912816140101488,7726,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912816330101488,7727,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912816410101488,7728,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912816810101488,7729,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912817250101488,7730,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912817810101488,7731,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912818040101488,7732,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912818210101488,7733,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912818560101488,7734,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912818670101488,7735,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912818820101488,7736,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912818960101488,7737,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912818970101488,7738,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912819130101488,7739,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912819170101488,7740,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912819310101488,7741,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912819570101488,7742,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912819600101488,7743,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912819630101488,7744,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912819760101488,7745,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912819790101488,7746,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912819810101488,7747,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912819840101488,7748,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912821690101488,7749,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912821750101488,7750,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912821820101488,7751,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912822490101488,7752,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912822590101488,7753,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912822640101488,7754,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912822670101488,7755,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912822820101488,7756,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912823050101488,7757,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912823180101488,7758,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912823340101488,7759,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912823470101488,7760,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912823520101488,7761,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912823610101488,7762,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912824090101488,7763,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912824140101488,7764,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912824170101488,7765,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912824250101488,7766,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9912824290101488,7767,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991555860101488,7768,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991589270101488,7769,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991591180101488,7770,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991649190101488,7771,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991649300101488,7772,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991649440101488,7773,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991649660101488,7774,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991649800101488,7775,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991650310101488,7776,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991650350101488,7777,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991650360101488,7778,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991650400101488,7779,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991650430101488,7780,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991650460101488,7781,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991651440101488,7782,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991651480101488,7783,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991652150101488,7784,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991652230101488,7785,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991653850101488,7786,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991653860101488,7787,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991653880101488,7788,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991653950101488,7789,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991653990101488,7790,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991654030101488,7791,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991654040101488,7792,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991654060101488,7793,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991656930101488,7794,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991657150101488,7795,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991812250101488,7796,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991812260101488,7797,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991812290101488,7798,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991812320101488,7799,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991812350101488,7800,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991812390101488,7801,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991812410101488,7802,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991812450101488,7803,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991812490101488,7804,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991812600101488,7805,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991812660101488,7806,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991812870101488,7807,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991812970101488,7808,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991813010101488,7809,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991813100101488,7810,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991814200101488,7811,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991814260101488,7812,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991814620101488,7813,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991814680101488,7814,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991814730101488,7815,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991814820101488,7816,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815420101488,7817,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815450101488,7818,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815530101488,7819,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815570101488,7820,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815620101488,7821,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815650101488,7822,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815680101488,7823,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815690101488,7824,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815750101488,7825,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815770101488,7826,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815780101488,7827,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815800101488,7828,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815810101488,7829,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815830101488,7830,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815860101488,7831,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815880101488,7832,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991815950101488,7833,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991816050101488,7834,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991816240101488,7835,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991816350101488,7836,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991816430101488,7837,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991816480101488,7838,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991816530101488,7839,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991816630101488,7840,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991816680101488,7841,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991816860101488,7842,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991817020101488,7843,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991817050101488,7844,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991817220101488,7845,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991817260101488,7846,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991817650101488,7847,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991817680101488,7848,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991817730101488,7849,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991817780101488,7850,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991817810101488,7851,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991817910101488,7852,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991817960101488,7853,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991818080101488,7854,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991824130101488,7855,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991824160101488,7856,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991824180101488,7857,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991824190101488,7858,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991824230101488,7859,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991824270101488,7860,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991824300101488,7861,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991824320101488,7862,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991824340101488,7863,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991824350101488,7864,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991824360101488,7865,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991824420101488,7866,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9991824540101488,7867,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996476620101488,7868,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996491390101488,7869,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996491520101488,7870,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996491950101488,7871,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996492060101488,7872,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996493840101488,7873,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996493930101488,7874,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996494050101488,7875,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996494140101488,7876,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996494660101488,7877,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996494880101488,7878,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996494980101488,7879,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996495900101488,7880,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996495960101488,7881,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996497610101488,7882,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996497660101488,7883,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996497750101488,7884,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996498000101488,7885,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996505450101488,7886,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996519610101488,7887,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996519770101488,7888,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996519810101488,7889,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996519850101488,7890,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996554770101488,7891,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996567860101488,7892,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996573820101488,7893,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996609360101488,7894,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996651850101488,7895,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996663550101488,7896,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
996676720101488,7897,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9922904600101488,7898,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9922904720101488,7899,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9922904750101488,7900,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9922904870101488,7901,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9922904920101488,7902,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9922904930101488,7903,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9922905410101488,7904,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9922905460101488,7905,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9922905810101488,7906,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9922908380101488,7907,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9922908500101488,7908,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9922908770101488,7909,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9922909160101488,7910,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9970174930101488,7911,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9975253310101488,7912,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9981133620101488,7913,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9981133700101488,7914,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9981133840101488,7915,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9981133880101488,7916,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9981133890101488,7917,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9987994920101488,7918,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9987998620101488,7919,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9987999360101488,7920,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9987999600101488,7921,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9987999720101488,7922,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9988070540101488,7923,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9988961060101488,7924,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9988961360101488,7925,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9988961430101488,7926,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9988961440101488,7927,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9988961450101488,7928,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9988961460101488,7929,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9988961470101488,7930,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989028980101488,7931,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989029090101488,7932,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989029170101488,7933,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989029200101488,7934,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989029330101488,7935,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989029380101488,7936,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989029540101488,7937,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989029590101488,7938,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989029870101488,7939,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989029970101488,7940,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989045710101488,7941,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989045770101488,7942,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989046000101488,7943,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989046130101488,7944,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989046230101488,7945,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989046440101488,7946,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989046520101488,7947,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989046890101488,7948,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989046950101488,7949,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989047510101488,7950,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989047670101488,7951,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989047720101488,7952,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989047750101488,7953,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989047770101488,7954,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989047780101488,7955,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989047790101488,7956,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989047890101488,7957,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989056740101488,7958,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989056910101488,7959,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989057030101488,7960,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989057830101488,7961,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989057930101488,7962,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989058000101488,7963,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989058320101488,7964,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989058350101488,7965,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9989058610101488,7966,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9992323301801488,7967,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915904260101488,7968,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915904290101488,7969,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915904740101488,7970,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915904840101488,7971,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915905660101488,7972,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915905780101488,7973,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915906070101488,7974,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915906130101488,7975,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915906250101488,7976,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915906640101488,7977,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915906770101488,7978,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915906900101488,7979,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915907120101488,7980,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915907170101488,7981,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915907190101488,7982,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915907310101488,7983,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915907430101488,7984,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915907550101488,7985,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915907690101488,7986,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915907780101488,7987,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915907830101488,7988,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915908000101488,7989,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915908030101488,7990,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915908340101488,7991,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915909510101488,7992,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915909750101488,7993,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915911360101488,7994,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915911420101488,7995,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915911490101488,7996,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915997270101488,7997,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915997510101488,7998,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915997610101488,7999,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915998070101488,8000,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915998130101488,8001,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915998240101488,8002,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915998320101488,8003,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915998390101488,8004,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915998460101488,8005,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915998500101488,8006,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915998540101488,8007,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915998590101488,8008,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915999020101488,8009,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915999040101488,8010,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
9915999100101488,8011,24,Imported from 20240223092601_the_ingest_alma_theses_oul_digcol_xml
