"1426","1794","261","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.16837","0","0","0","0","5.17027","","05/02/2024 11:47:15","Yanne","Balen","40","","0","","",""
"1683","1794","9","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.16636","0","0","0","0","5.41442","","05/02/2024 11:47:15","Yanne","Bande","41","","0","","",""
"1616","1794","14","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.34832","0","0","0","0","5.49058","","05/02/2024 11:47:15","Yanne","Barvaux","42","","0","","",""
"1529","1794","11","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.56977","0","0","0","0","3.85345","","05/02/2024 11:47:15","Yanne","Bauffe","43","","0","","",""
"1790","1794","1","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.56583","0","0","0","0","4.83056","","05/02/2024 11:47:15","Yanne","Bavel","44","","0","","",""
"1453","1794","19","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","47.55839","0","0","0","0","7.57327","","05/02/2024 11:47:15","Yanne","Bazel","45","","0","","",""
"1453","1794","344","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Beaumont","46","","0","","",""
"1485","1794","34","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.11042","0","0","0","0","4.95554","","05/02/2024 11:47:15","Yanne","Beauraing","47","","0","","",""
"1790","1794","1","","1","","395","Grand Duchy of Luxembourg","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","395","0","0","0","","","05/02/2024 11:47:15","Yanne","Beckengen","48","","0","","",""
"","","","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Beeck prope Bream","49","","0","","",""
"1426","1794","142","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Beek","50","Valkenburg","0","","",""
"1616","1794","5","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Beers","51","","0","","",""
"1651","1794","4","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.90247","0","0","0","0","4.61641","","05/02/2024 11:47:15","Yanne","Beisem","52","","0","","",""
"1453","1794","9","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.94074","0","0","0","0","4.969","","05/02/2024 11:47:15","Yanne","Bekkevoort","53","","0","","",""
"1529","1794","59","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.52302","0","0","0","0","4.28291","","05/02/2024 11:47:15","Yanne","Belle","54","","0","","",""
"1651","1794","8","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.77686","0","0","0","0","3.27933","","05/02/2024 11:47:15","Yanne","Bellegem","55","","0","","",""
"1529","1794","12","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.55047","0","0","0","0","3.73484","","05/02/2024 11:47:15","Yanne","Belœil","56","","0","","",""
"1485","1794","12","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.14598","0","0","0","0","4.08859","","05/02/2024 11:47:15","Yanne","Belsele","57","","0","","",""
"1790","1794","2","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Ben","58","","0","","",""
"1453","1794","24","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.19021","0","0","0","0","4.43264","","05/02/2024 11:47:15","Yanne","Berchem","59","","0","","",""
"1426","1794","61","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.31917","0","0","0","0","5.35833","","05/02/2024 11:47:15","Yanne","Bergeijk","60","","0","","",""
"1426","1794","3641","","1","","0","","3","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.45413","0","0","0","0","3.95229","","05/02/2024 11:47:15","Yanne","Bergen","61","","0","","",""
