"805","Adorscitanus"
"806","Advortensius"
"807","Aeldriensis"
"808","Aelensis"
"809","Aelst"
"810","Aelwyt"
"811","Aercensis"
"812","Aerd"
"813","Aere"
"814","Aerle"
"815","Aerth"
"816","Aerwyck"
"817","Aerzen"
"818","Aesopianus"
"819","Afferden"
"820","Affligem"
"821","Afniensis"
"822","Afsnee"
"823","Agee"
"824","Agger"
"825","Aggere"
"826","Agimont"
"827","Aginnensis"
"828","Agrunestein"
"829","Agualiensis"
"830","Aguensis"
"831","Aigremont"
"832","Aijcuriensis"
"833","Ailmarensis"
"834","Aire"
"835","Aische-en-Refail"
"836","Aiseau"
"837","Aixfeltdinus"
"838","Akersloot"
"839","Akkrum"
"840","Akren"
"841","Ala"
"842","Alardi"
"843","Albergen"
"844","Albinen"
"845","Albiripiensis"
"846","Alblasserdam"
"847","Albrechtsbourg"
"848","Aldanensis"
"849","Aldegundensis"
"850","Alden Biesen"
"851","Aldenake"
"852","Alderhyligen"
"853","Alderlecht"
"854","Alderlucensis"
"855","Aldynsis"
"856","Alecensis"
"857","Alem"
"858","Alenchenensis"
"859","Alendorff"
"860","Alfen"
"861","Aliensis"
"862","Alientensis"
"863","Aliniensis"
"864","Alken"
"865","Alkmaar"
"866","Alletensis"
"867","Allgäu"
"868","Alliniensis"
"869","Allunensis"
"870","Almanus"
"871","Almen"
"872","Almerck"
"873","Almkerk"
"874","Almorvensis"
"875","Alne"
"876","Alodio"
"877","Alomaniensis"
"878","Aloy"
"879","Alphen"
"880","Alreninghen"
"881","Alsace"
"882","Alsemberg"
"883","Alseus"
"884","Alsoniensis"
"885","Alstensis"
"886","Alstenvorst"
"887","Alstius"
"888","Altecruciensis"
"889","Altena"
"890","Altier"
"891","Altisteniensis"
"892","Altoif"
"893","Alven"
"894","Alvermille"
"895","Alzatius"
"896","Am Busch"
"897","Ama"
"898","Amaliensis"
"899","Amandensis"
"900","Amandinas"
"901","Amandinensis"
"902","Amanetensis"
"903","Amay"
"904","Amberloup"
"905","Amblève"
"906","Ambresin"
"908","Ameland"
"909","Amengijs"
"910","Amensis"
"911","Ameracensis"
"912","Amergem"
"913","Amerika"
"914","Amerongen"
"915","Ameroy"
"916","Amersfoort"
"917","Ametensis"
"918","Amettes"
"919","Ammaniensis"
"920","Ammensis"
"921","Ammerzoden"
"922","Ammiensis"
"923","Amonines"
"924","Ampsin"
"925","Amsango"
"926","Amsdonck"
"927","Amseranus"
"928","Amsfortanus"
"929","Amspelare"
"930","Amstel"
"931","Amstelveen"
"932","Anabergensis"
"933","Anapensis"
"934","Anchin"
"935","Anckoniensis"
"936","Andavensis"
"937","Andegavensis"
"938","Anderlobbiensis"
"939","Anderlobiensis"
"940","Andernach"
"941","Anderstad"
"942","Anderstat"
"943","Andigem"
"944","Andijk"
"945","Andoniacensis"
"946","Andoniensis"
"947","Andregnie"
"948","Andreliensis"
"949","Andrenij"
"950","Andrimont"
"951","Anelocensis"
"952","Anezensis"
"953","Angecourt"
"954","Angers"
"955","Angia"
"956","Angin"
"957","Angre"
"958","Angue"
"959","Anguen"
"960","Anguensis"
