fm_id,link,project_fm_id,import
4476,https://books.google.be/books?id=e4Y8q6_w_5AC,45,Imported from 20230728_Alma_Caa_all.xml
4476,https://books.google.be/books?id=gXoAaisWinMC,49,Imported from 20230728_Alma_Caa_all.xml
4476,http://id.sbn.it/bid/BRIE000162,26,Imported from 20230728_Alma_Caa_all.xml
4477,https://www.ustc.ac.uk/editions/183135,17,Imported from 20230728_Alma_Caa_all.xml
4477,https://bp16.bnf.fr/ark:/12148/cb41874827n/,,Imported from 20230728_Alma_Caa_all.xml
4478,https://doi.org/10.3931/e-rara-64042,63,Imported from 20230728_Alma_Caa_all.xml
4478,https://books.google.be/books?id=8CIGJ8lNiC0C,45,Imported from 20230728_Alma_Caa_all.xml
4478,https://www.ustc.ac.uk/editions/6700647,17,Imported from 20230728_Alma_Caa_all.xml
4478,http://id.sbn.it/bid/BVEE031789,26,Imported from 20230728_Alma_Caa_all.xml
4479,https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb00037916-5,23,Imported from 20230728_Alma_Caa_all.xml
4479,https://www.ustc.ac.uk/editions/629462,17,Imported from 20230728_Alma_Caa_all.xml
4479,http://gateway-bayern.de/VD16+A+2255,43,Imported from 20230728_Alma_Caa_all.xml
4480,https://books.google.be/books?id=73doAAAAcAAJ,46,Imported from 20230728_Alma_Caa_all.xml
4480,http://picarta.pica.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=830665145,,Imported from 20230728_Alma_Caa_all.xml
4481,https://books.google.be/books?id=IfhNfbRkBDEC,44,Imported from 20230728_Alma_Caa_all.xml
4481,http://picarta.pica.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=830790063,,Imported from 20230728_Alma_Caa_all.xml
4482,http://lib.ugent.be/catalog/bkt01:000409026,22,Imported from 20230728_Alma_Caa_all.xml
4482,http://id.sbn.it/bid/BVEE030064,26,Imported from 20230728_Alma_Caa_all.xml
4482,https://www.ustc.ac.uk/editions/6040561,17,Imported from 20230728_Alma_Caa_all.xml
4483,http://lib.ugent.be/catalog/bkt01:000395201,22,Imported from 20230728_Alma_Caa_all.xml
4483,https://books.google.be/books?id=-AwG5w6OK9MC,45,Imported from 20230728_Alma_Caa_all.xml
4483,http://id.sbn.it/bid/TO0E016586,26,Imported from 20230728_Alma_Caa_all.xml
4483,https://www.ustc.ac.uk/editions/6037696,17,Imported from 20230728_Alma_Caa_all.xml
4484,https://lib.ugent.be/catalog/rug01:002495956,22,Imported from 20230728_Alma_Caa_all.xml
4484,https://anet.be/record/stcvopac/c:stcv:12912137,18,Imported from 20230728_Alma_Caa_all.xml
4485,http://picarta.pica.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=154234907,,Imported from 20230728_Alma_Caa_all.xml
4485,https://books.google.be/books?id=m4E8AAAAcAAJ,22,Imported from 20230728_Alma_Caa_all.xml
4487,https://books.google.be/books?id=NklnAAAAcAAJ,49,Imported from 20230728_Alma_Caa_all.xml
4487,https://www.ustc.ac.uk/editions/407472,17,Imported from 20230728_Alma_Caa_all.xml
4488,https://books.google.be/books?id=7Ll2o8NssQgC,64,Imported from 20230728_Alma_Caa_all.xml
4488,https://www.ustc.ac.uk/editions/403468,17,Imported from 20230728_Alma_Caa_all.xml
4489,https://lib.ugent.be/catalog/rug01:002047277,22,Imported from 20230728_Alma_Caa_all.xml
4489,http://id.sbn.it/bid/NAPE017478,26,Imported from 20230728_Alma_Caa_all.xml
4490,https://books.google.be/books?id=9cI9Yev29zIC,54,Imported from 20230728_Alma_Caa_all.xml
4490,https://www.ustc.ac.uk/editions/403458,17,Imported from 20230728_Alma_Caa_all.xml
4492,https://www.digitale-sammlungen.de/en/view/bsb10939901,23,Imported from 20230728_Alma_Caa_all.xml
4492,https://anet.be/record/stcvopac/c:stcv:6599879/N,18,Imported from 20230728_Alma_Caa_all.xml
4492,https://www.ustc.ac.uk/editions/1003166,17,Imported from 20230728_Alma_Caa_all.xml
4493,https://books.google.be/books?id=iwhOBXsePoMC,25,Imported from 20230728_Alma_Caa_all.xml
4493,https://books.google.be/books?id=SUtjAAAAcAAJ,23,Imported from 20230728_Alma_Caa_all.xml
4493,https://anet.be/record/stcvopac/c:stcv:12913184,18,Imported from 20230728_Alma_Caa_all.xml
4494,https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10247156-7,23,Imported from 20230728_Alma_Caa_all.xml
4494,https://www.ustc.ac.uk/editions/2133734,17,Imported from 20230728_Alma_Caa_all.xml
4494,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0006788378,24,Imported from 20230728_Alma_Caa_all.xml
4495,https://books.google.be/books?id=w9XfEYfltYYC,25,Imported from 20230728_Alma_Caa_all.xml
4495,https://www.ustc.ac.uk/editions/146295,17,Imported from 20230728_Alma_Caa_all.xml
4497,http://id.sbn.it/bid/VEAE141367,26,Imported from 20230728_Alma_Caa_all.xml
4497,https://data.cerl.org/istc/ig00017000,,Imported from 20230728_Alma_Caa_all.xml
4498,https://books.google.be/books?id=cqpJAAAAcAAJ&hl=nl&pg=PA4-IA49,22,Imported from 20230728_Alma_Caa_all.xml
4498,https://anet.be/record/stcvopac/c:stcv:6689531,18,Imported from 20230728_Alma_Caa_all.xml
4498,https://www.ustc.ac.uk/editions/1116997,17,Imported from 20230728_Alma_Caa_all.xml
4500,http://id.sbn.it/bid/UBOE094295,26,Imported from 20230728_Alma_Caa_all.xml
4501,https://books.google.be/books?id=3keha2wy5wMC,48,Imported from 20230728_Alma_Caa_all.xml
4501,http://id.sbn.it/bid/RAVE018578,26,Imported from 20230728_Alma_Caa_all.xml
4502,https://www.ustc.ac.uk/editions/415627,17,Imported from 20230728_Alma_Caa_all.xml
4503,http://data.onb.ac.at/rep/1090F4A5,35,Imported from 20230728_Alma_Caa_all.xml
4503,https://www.ustc.ac.uk/editions/407382,17,Imported from 20230728_Alma_Caa_all.xml
4505,http://data.onb.ac.at/rep/10A7E12D,35,Imported from 20230728_Alma_Caa_all.xml
4505,https://anet.be/record/stcvopac/c:stcv:12912161,18,Imported from 20230728_Alma_Caa_all.xml
4505,https://anet.be/record/stcvopac/c:stcv:12914107,18,Imported from 20230728_Alma_Caa_all.xml
4506,https://anet.be/record/stcvopac/c:stcv:12914099,18,Imported from 20230728_Alma_Caa_all.xml
4506,https://www.ustc.ac.uk/editions/1001460,17,Imported from 20230728_Alma_Caa_all.xml
4507,http://id.sbn.it/bid/PBEE015405,26,Imported from 20230728_Alma_Caa_all.xml
4508,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0001818120,24,Imported from 20230728_Alma_Caa_all.xml
4509,https://edit16.iccu.sbn.it/titolo/CNCE035313,26,Imported from 20230728_Alma_Caa_all.xml
4509,https://www.ustc.ac.uk/editions/857444,17,Imported from 20230728_Alma_Caa_all.xml
4512,https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10194544-5,23,Imported from 20230728_Alma_Caa_all.xml
4512,https://www.ustc.ac.uk/editions/655449,17,Imported from 20230728_Alma_Caa_all.xml
4512,http://gateway-bayern.de/VD16+E+2970,43,Imported from 20230728_Alma_Caa_all.xml
4513,https://books.google.be/books?id=avId5WozDTMC,56,Imported from 20230728_Alma_Caa_all.xml
4513,https://anet.be/record/stcvopac/c:stcv:12914135,18,Imported from 20230728_Alma_Caa_all.xml
4514,http://anet.be/record/stcv/stcvopac/c:stcv:7087756,18,Imported from 20230728_Alma_Caa_all.xml
4515,https://www.ustc.ac.uk/editions/440794,17,Imported from 20230728_Alma_Caa_all.xml
4515,http://lib.ugent.be/catalog/bkt01:000122871,22,Imported from 20230728_Alma_Caa_all.xml
4516,http://data.onb.ac.at/rep/108CC93B,35,Imported from 20230728_Alma_Caa_all.xml
4516,http://gateway-bayern.de/VD16+B+1725,43,Imported from 20230728_Alma_Caa_all.xml
4516,https://www.ustc.ac.uk/editions/629771,17,Imported from 20230728_Alma_Caa_all.xml
4518,https://www.digitale-sammlungen.de/en/view/bsb11296206,53,Imported from 20230728_Alma_Caa_all.xml
4519,http://picarta.pica.nl/DB=3.11/XMLPRS=Y/PPN?PPN=852004389,,Imported from 20230728_Alma_Caa_all.xml
4519,https://www.ustc.ac.uk/editions/1031876,17,Imported from 20230728_Alma_Caa_all.xml
4520,http://anet.be/record/stcv/stcvopac/c:stcv:12914087/N,18,Imported from 20230728_Alma_Caa_all.xml
4520,https://www.ustc.ac.uk/editions/1001454,17,Imported from 20230728_Alma_Caa_all.xml
4524,https://lib.ugent.be/catalog/rug01:001717291,22,Imported from 20230728_Alma_Caa_all.xml
4525,https://anet.be/record/stcvopac/c:stcv:12917240,18,Imported from 20230728_Alma_Caa_all.xml
4526,https://lib.ugent.be/catalog/rug01:002404791,22,Imported from 20230728_Alma_Caa_all.xml
4526,https://www.ustc.ac.uk/editions/415626,17,Imported from 20230728_Alma_Caa_all.xml
4527,https://books.google.be/books?id=OeE_AAAAcAAJ,23,Imported from 20230728_Alma_Caa_all.xml
4527,http://id.sbn.it/bid/PBEE010564,26,Imported from 20230728_Alma_Caa_all.xml
4530,http://anet.be/record/stcv/stcvopac/c:stcv:12914088,18,Imported from 20230728_Alma_Caa_all.xml
4532,http://anet.be/record/stcv/stcvopac/c:stcv:6613366,18,Imported from 20230728_Alma_Caa_all.xml
4532,https://ustc.ac.uk/editions/1003348,17,Imported from 20230728_Alma_Caa_all.xml
4533,https://anet.be/record/stcvopac/c:stcv:12914098,18,Imported from 20230728_Alma_Caa_all.xml
4534,http://anet.be/record/stcv/stcvopac/c:stcv:6837953,18,Imported from 20230728_Alma_Caa_all.xml
4534,http://books.google.be/books?id=2NKeqpzlpyAC,25,Imported from 20230728_Alma_Caa_all.xml
4534,https://www.ustc.ac.uk/editions/1004888,17,Imported from 20230728_Alma_Caa_all.xml
4535,https://anet.be/record/stcvopac/c:stcv:12914100,18,Imported from 20230728_Alma_Caa_all.xml
4535,https://www.ustc.ac.uk/editions/1001461,17,Imported from 20230728_Alma_Caa_all.xml
4536,http://anet.be/record/stcv/stcvopac/c:stcv:12914385,18,Imported from 20230728_Alma_Caa_all.xml
4536,https://lib.ugent.be/catalog/rug01:001764803,22,Imported from 20230728_Alma_Caa_all.xml
4537,https://www.digitale-sammlungen.de/en/view/bsb10006758,23,Imported from 20230728_Alma_Caa_all.xml
4537,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=000095764X,24,Imported from 20230728_Alma_Caa_all.xml
4537,https://www.ustc.ac.uk/editions/2053110,17,Imported from 20230728_Alma_Caa_all.xml
4538,https://www.digitale-sammlungen.de/en/view/bsb00033022,23,Imported from 20230728_Alma_Caa_all.xml
4538,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000622702,24,Imported from 20230728_Alma_Caa_all.xml
4538,https://www.ustc.ac.uk/editions/2068406,17,Imported from 20230728_Alma_Caa_all.xml
4539,https://www.digitale-sammlungen.de/en/view/bsb10006709,23,Imported from 20230728_Alma_Caa_all.xml
4539,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0001181327,24,Imported from 20230728_Alma_Caa_all.xml
4540,https://www.digitale-sammlungen.de/en/view/bsb10002596,23,Imported from 20230728_Alma_Caa_all.xml
4540,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=000095165X,24,Imported from 20230728_Alma_Caa_all.xml
4541,https://www.digitale-sammlungen.de/en/view/bsb10153687,23,Imported from 20230728_Alma_Caa_all.xml
4541,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000813915,24,Imported from 20230728_Alma_Caa_all.xml
4542,https://anet.be/record/stcvopac/c:stcv:12914517,18,Imported from 20230728_Alma_Caa_all.xml
4542,https://www.ustc.ac.uk/editions/1001531,17,Imported from 20230728_Alma_Caa_all.xml
4543,http://www.picarta.nl/DB=3.11/XMLPRS=Y/PPN?PPN=854302441,,Imported from 20230728_Alma_Caa_all.xml
4543,https://www.ustc.ac.uk/editions/421809,17,Imported from 20230728_Alma_Caa_all.xml
4543,https://books.google.be/books?id=GBtiAAAAcAAJ,46,Imported from 20230728_Alma_Caa_all.xml
4544,https://anet.be/record/stcvopac/c:stcv:12914519,18,Imported from 20230728_Alma_Caa_all.xml
4544,https://www.ustc.ac.uk/editions/1001533,17,Imported from 20230728_Alma_Caa_all.xml
4545,http://digital.slub-dresden.de/id334364043,65,Imported from 20230728_Alma_Caa_all.xml
4545,https://kxp.k10plus.de/DB=1.65/PPNSET?PPN=020190913,,Imported from 20230728_Alma_Caa_all.xml
4545,http://id.sbn.it/bid/TO0E123551,26,Imported from 20230728_Alma_Caa_all.xml
4546,http://data.onb.ac.at/ABO/%2BZ158484208,35,Imported from 20230728_Alma_Caa_all.xml
4546,https://www.ustc.ac.uk/editions/140154,17,Imported from 20230728_Alma_Caa_all.xml
4547,https://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10086482-1,23,Imported from 20230728_Alma_Caa_all.xml
4547,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0001350897,24,Imported from 20230728_Alma_Caa_all.xml
4547,https://www.ustc.ac.uk/editions/2115415,17,Imported from 20230728_Alma_Caa_all.xml
4548,http://gateway-bayern.de/VD16+G+1116,43,Imported from 20230728_Alma_Caa_all.xml
4548,http://digitale.bibliothek.uni-halle.de/urn/urn:nbn:de:gbv:3:1-320913,58,Imported from 20230728_Alma_Caa_all.xml
4549,https://lib.ugent.be/catalog/rug01:001237752,22,Imported from 20230728_Alma_Caa_all.xml
4549,http://anet.be/record/stcv/stcvopac/c:stcv:6841626,18,Imported from 20230728_Alma_Caa_all.xml
4550,http://gateway-bayern.de/VD16+H+5038,43,Imported from 20230728_Alma_Caa_all.xml
4550,http://data.onb.ac.at/ABO/%2BZ169483509,35,Imported from 20230728_Alma_Caa_all.xml
4551,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10168811-5,23,Imported from 20230728_Alma_Caa_all.xml
4551,http://gateway-bayern.de/VD16+G+1023,43,Imported from 20230728_Alma_Caa_all.xml
4552,https://lib.ugent.be/catalog/rug01:000201388,22,Imported from 20230728_Alma_Caa_all.xml
4552,https://www.ustc.ac.uk/editions/421636,17,Imported from 20230728_Alma_Caa_all.xml
4552,https://picarta.oclc.org/psi/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=860913945,,Imported from 20230728_Alma_Caa_all.xml
4553,http://anet.be/record/stcv/stcvopac/c:stcv:12906365,18,Imported from 20230728_Alma_Caa_all.xml
4553,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11344918-9,23,Imported from 20230728_Alma_Caa_all.xml
4554,http://anet.be/record/stcv/stcvopac/c:stcv:6846840,18,Imported from 20230728_Alma_Caa_all.xml
4554,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10799926-5,23,Imported from 20230728_Alma_Caa_all.xml
4555,http://gateway-bayern.de/VD16+V+815,43,Imported from 20230728_Alma_Caa_all.xml
4555,https://hdl.handle.net/2027/ucm.5325117199,34,Imported from 20230728_Alma_Caa_all.xml
4556,http://anet.be/record/stcv/stcvopac/c:stcv:6613379,18,Imported from 20230728_Alma_Caa_all.xml
4556,https://lib.ugent.be/catalog/rug01:001236590,22,Imported from 20230728_Alma_Caa_all.xml
4557,http://anet.be/record/stcv/stcvopac/c:stcv:12914150,18,Imported from 20230728_Alma_Caa_all.xml
4557,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10771299-8,23,Imported from 20230728_Alma_Caa_all.xml
4558,https://books.google.be/books?id=egpmAAAAcAAJ,49,Imported from 20230728_Alma_Caa_all.xml
4558,http://picarta.pica.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=093394160,,Imported from 20230728_Alma_Caa_all.xml
4559,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000821241,24,Imported from 20230728_Alma_Caa_all.xml
4559,http://digital.slub-dresden.de/werkansicht/dlf/67516/1/,65,Imported from 20230728_Alma_Caa_all.xml
4560,http://data.onb.ac.at/ABO/%2BZ169375403,35,Imported from 20230728_Alma_Caa_all.xml
4560,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000014222,24,Imported from 20230728_Alma_Caa_all.xml
4561,http://anet.be/record/stcv/stcvopac/c:stcv:6694560,18,Imported from 20230728_Alma_Caa_all.xml
4561,https://books.google.be/books?id=ERG7laljvocC,40,Imported from 20230728_Alma_Caa_all.xml
4561,https://www.ustc.ac.uk/editions/1004468,17,Imported from 20230728_Alma_Caa_all.xml
4562,https://www.ustc.ac.uk/editions/413161,17,Imported from 20230728_Alma_Caa_all.xml
4562,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10194721-9,23,Imported from 20230728_Alma_Caa_all.xml
4563,https://www.ustc.ac.uk/editions/10406,17,Imported from 20230728_Alma_Caa_all.xml
4564,https://lib.ugent.be/catalog/rug01:000954940,22,Imported from 20230728_Alma_Caa_all.xml
4564,https://anet.be/record/stcvopac/c:stcv:6706849,18,Imported from 20230728_Alma_Caa_all.xml
4564,https://www.ustc.ac.uk/editions/1004643,17,Imported from 20230728_Alma_Caa_all.xml
4566,https://www.ustc.ac.uk/editions/406323,17,Imported from 20230728_Alma_Caa_all.xml
4566,https://hdl.handle.net/2027/ucm.5315945620,34,Imported from 20230728_Alma_Caa_all.xml
4568,http://gateway-bayern.de/VD16+V+1914,43,Imported from 20230728_Alma_Caa_all.xml
4568,https://hdl.handle.net/2027/ucm.5325320357,34,Imported from 20230728_Alma_Caa_all.xml
4570,https://lib.ugent.be/catalog/rug01:002035336,22,Imported from 20230728_Alma_Caa_all.xml
4570,http://id.sbn.it/bid/RAVE005051,26,Imported from 20230728_Alma_Caa_all.xml
4570,http://id.sbn.it/bid/RAVE005052,26,Imported from 20230728_Alma_Caa_all.xml
4570,http://id.sbn.it/bid/RAVE005061,26,Imported from 20230728_Alma_Caa_all.xml
4570,http://id.sbn.it/bid/RAVE005062,26,Imported from 20230728_Alma_Caa_all.xml
4570,http://id.sbn.it/bid/RAVE005063,26,Imported from 20230728_Alma_Caa_all.xml
4570,http://id.sbn.it/bid/RAVE005064,26,Imported from 20230728_Alma_Caa_all.xml
4570,http://id.sbn.it/bid/RAVE005065,26,Imported from 20230728_Alma_Caa_all.xml
4570,http://id.sbn.it/bid/RAVE005066,26,Imported from 20230728_Alma_Caa_all.xml
4570,http://id.sbn.it/bid/RAVE005067,26,Imported from 20230728_Alma_Caa_all.xml
4570,http://id.sbn.it/bid/RAVE005069,26,Imported from 20230728_Alma_Caa_all.xml
4570,http://id.sbn.it/bid/RAVE005070,26,Imported from 20230728_Alma_Caa_all.xml
4570,http://id.sbn.it/bid/RAVE005071,26,Imported from 20230728_Alma_Caa_all.xml
4571,http://anet.be/record/stcv/stcvopac/c:stcv:12923019,18,Imported from 20230728_Alma_Caa_all.xml
4571,https://lib.ugent.be/catalog/rug01:002329337,22,Imported from 20230728_Alma_Caa_all.xml
4572,http://www.ub.uni-koeln.de/cdm/ref/collection/alff/id/6101,66,Imported from 20230728_Alma_Caa_all.xml
4573,https://books.google.be/books?id=hlZbAAAAQAAJ,22,Imported from 20230728_Alma_Caa_all.xml
4574,http://anet.be/record/stcv/stcvopac/c:stcv:7088700,18,Imported from 20230728_Alma_Caa_all.xml
4574,https://lib.ugent.be/en/catalog?q=%28bkt01%29000011482,22,Imported from 20230728_Alma_Caa_all.xml
4575,http://lib.ugent.be/europeana/900000155194,22,Imported from 20230728_Alma_Caa_all.xml
4576,http://gateway-bayern.de/VD16+A+2844,43,Imported from 20230728_Alma_Caa_all.xml
4576,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10206641-6,23,Imported from 20230728_Alma_Caa_all.xml
4577,http://anet.be/record/stcv/stcvopac/c:stcv:12913868,18,Imported from 20230728_Alma_Caa_all.xml
4577,https://books.google.be/books?id=RFMGbO4ZrhQC,49,Imported from 20230728_Alma_Caa_all.xml
4578,https://anet.be/record/stcvopac/c:stcv:12914391,18,Imported from 20230728_Alma_Caa_all.xml
4579,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=000015766X,24,Imported from 20230728_Alma_Caa_all.xml
4579,https://books.google.be/books?id=uczBHwjz2nwC,35,Imported from 20230728_Alma_Caa_all.xml
4580,https://lib.ugent.be/catalog/rug01:001744800,22,Imported from 20230728_Alma_Caa_all.xml
4580,http://picarta.pica.nl/DB=3.11/XMLPRS=Y/PPN?PPN=831450762,,Imported from 20230728_Alma_Caa_all.xml
4581,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000789364,24,Imported from 20230728_Alma_Caa_all.xml
4581,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10789918-6,23,Imported from 20230728_Alma_Caa_all.xml
4582,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000931888,24,Imported from 20230728_Alma_Caa_all.xml
4582,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000931896,24,Imported from 20230728_Alma_Caa_all.xml
4582,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10776629-1,23,Imported from 20230728_Alma_Caa_all.xml
4582,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10776630-3,23,Imported from 20230728_Alma_Caa_all.xml
4584,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000697826,24,Imported from 20230728_Alma_Caa_all.xml
4585,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10987855-2,23,Imported from 20230728_Alma_Caa_all.xml
4585,http://gateway-bayern.de/VD16+H+5035,43,Imported from 20230728_Alma_Caa_all.xml
4585,https://www.ustc.ac.uk/editions/671486,17,Imported from 20230728_Alma_Caa_all.xml
4586,https://books.google.be/books?id=bhfSyysIRIMC,32,Imported from 20230728_Alma_Caa_all.xml
4587,https://www.ustc.ac.uk/editions/146330,17,Imported from 20230728_Alma_Caa_all.xml
4587,https://books.google.be/books?id=gpSIljvPWY0C,52,Imported from 20230728_Alma_Caa_all.xml
4588,https://books.google.be/books?id=mps4fzUKyA4C&hl=nl&pg=PA21#v=onepage&q&f=false,45,Imported from 20230728_Alma_Caa_all.xml
4588,http://id.sbn.it/bid/BVEE021767,26,Imported from 20230728_Alma_Caa_all.xml
4588,https://www.ustc.ac.uk/editions/146254,17,Imported from 20230728_Alma_Caa_all.xml
4589,http://data.onb.ac.at/ABO/%2BZ185317901,35,Imported from 20230728_Alma_Caa_all.xml
4589,http://gateway-bayern.de/VD16+P+2048,43,Imported from 20230728_Alma_Caa_all.xml
4590,https://www.google.be/books/edition/Divi_Aurelii_Augustini_Hipponensis_episc/RJHU3yxEKKQC,55,Imported from 20230728_Alma_Caa_all.xml
4590,http://id.sbn.it/bid/CERE043039,26,Imported from 20230728_Alma_Caa_all.xml
4591,https://doi.org/10.3931/e-rara-28889,67,Imported from 20230728_Alma_Caa_all.xml
4591,http://id.sbn.it/bid/BVEE045610,26,Imported from 20230728_Alma_Caa_all.xml
4592,https://lib.ugent.be/catalog/rug01:000889021,22,Imported from 20230728_Alma_Caa_all.xml
4592,http://id.sbn.it/bid/BVEE008422,26,Imported from 20230728_Alma_Caa_all.xml
4593,http://id.sbn.it/bid/PUVE015294,26,Imported from 20230728_Alma_Caa_all.xml
4593,https://www.ustc.ac.uk/editions/181323,17,Imported from 20230728_Alma_Caa_all.xml
4593,https://lib.ugent.be/catalog/rug01:000782628,22,Imported from 20230728_Alma_Caa_all.xml
4594,https://books.google.be/books?id=okU6AAAAcAAJ,23,Imported from 20230728_Alma_Caa_all.xml
4594,https://www.ustc.ac.uk/editions/403065,17,Imported from 20230728_Alma_Caa_all.xml
4595,https://lib.ugent.be/catalog/bkt01:000153583,22,Imported from 20230728_Alma_Caa_all.xml
4596,http://anet.be/record/stcv/stcvopac/c:stcv:7030343,18,Imported from 20230728_Alma_Caa_all.xml
4596,https://books.google.be/books?id=b_haAAAAcAAJ,33,Imported from 20230728_Alma_Caa_all.xml
4597,http://id.sbn.it/bid/TO0E140450,26,Imported from 20230728_Alma_Caa_all.xml
4597,https://lib.ugent.be/catalog/bkt01:000405508,22,Imported from 20230728_Alma_Caa_all.xml
4598,http://anet.be/record/stcv/stcvopac/c:stcv:6893363,18,Imported from 20230728_Alma_Caa_all.xml
4598,https://books.google.be/books?id=4OskEmJrVmIC,25,Imported from 20230728_Alma_Caa_all.xml
4599,http://id.sbn.it/bid/TO0E140461,26,Imported from 20230728_Alma_Caa_all.xml
4600,http://id.sbn.it/bid/RMLE054260,26,Imported from 20230728_Alma_Caa_all.xml
4600,https://books.google.be/books?id=Mx_PjNCHRksC,33,Imported from 20230728_Alma_Caa_all.xml
4601,https://books.google.be/books?id=JROL7QcJQhEC,68,Imported from 20230728_Alma_Caa_all.xml
4601,http://id.sbn.it/bid/RMLE039902,26,Imported from 20230728_Alma_Caa_all.xml
4602,http://id.sbn.it/bid/VIAE018580,26,Imported from 20230728_Alma_Caa_all.xml
4602,https://books.google.be/books?id=d5QzxgI1an0C,25,Imported from 20230728_Alma_Caa_all.xml
4603,https://books.google.be/books?id=_H76e1iVAoUC,25,Imported from 20230728_Alma_Caa_all.xml
4604,https://books.google.be/books?id=KhQx6GBYZQEC,45,Imported from 20230728_Alma_Caa_all.xml
4604,http://anet.be/record/stcv/stcvopac/c:stcv:12911504,18,Imported from 20230728_Alma_Caa_all.xml
4605,http://anet.be/record/stcv/stcvopac/c:stcv:3248625,18,Imported from 20230728_Alma_Caa_all.xml
4605,https://lib.ugent.be/catalog/rug01:000830568,22,Imported from 20230728_Alma_Caa_all.xml
4606,https://www.digitale-sammlungen.de/en/view/bsb10860857,23,Imported from 20230728_Alma_Caa_all.xml
4606,http://data.onb.ac.at/rep/10486AC5,35,Imported from 20230728_Alma_Caa_all.xml
4606,http://gateway-bayern.de/VD16+E+832,43,Imported from 20230728_Alma_Caa_all.xml
4606,https://www.ustc.ac.uk/editions/661113,17,Imported from 20230728_Alma_Caa_all.xml
4607,http://anet.be/record/stcv/stcvopac/c:stcv:6830249,18,Imported from 20230728_Alma_Caa_all.xml
4607,https://lib.ugent.be/en/catalog?q=%28bkt01%29000295721,22,Imported from 20230728_Alma_Caa_all.xml
4608,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10236404-5,23,Imported from 20230728_Alma_Caa_all.xml
4608,http://anet.be/record/stcv/stcvopac/c:stcv:12914153,18,Imported from 20230728_Alma_Caa_all.xml
4609,https://kxp.k10plus.de/DB=1.28/CMD?ACT=SRCHA&IKT=8079&TRM=%2712:132679Z%27,24,Imported from 20230728_Alma_Caa_all.xml
4610,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0000067865,24,Imported from 20230728_Alma_Caa_all.xml
4610,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11088554-6,23,Imported from 20230728_Alma_Caa_all.xml
4611,https://books.google.be/books?id=9ztOAAAAcAAJ,35,Imported from 20230728_Alma_Caa_all.xml
4611,http://gateway-bayern.de/VD16+C%201435,43,Imported from 20230728_Alma_Caa_all.xml
4611,https://www.ustc.ac.uk/editions/619657,17,Imported from 20230728_Alma_Caa_all.xml
4612,https://www.ustc.ac.uk/editions/407000,17,Imported from 20230728_Alma_Caa_all.xml
