tag_001,IE PID,value,url
9992249770101488,IE9313846,https://lib.is/IE9313846/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1329
9992249994601488,IE9465357,https://lib.is/IE9465357/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1386
9992250087401488,IE9491156,https://lib.is/IE9491156/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1326
9992250096001488,IE9466425,https://lib.is/IE9466425/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1320
9992251204101488,IE9315214,https://lib.is/IE9315214/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1335
9992251595401488,IE9315604,https://lib.is/IE9315604/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1341
9992251605601488,IE9315346,https://lib.is/IE9315346/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1338
9992251672801488,IE9328831,https://lib.is/IE9328831/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1347
9992251687801488,IE9320481,https://lib.is/IE9320481/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1344
9992252579401488,IE9330307,https://lib.is/IE9330307/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1350
9992252883301488,IE9332407,https://lib.is/IE9332407/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1290
9992253682801488,IE9543803,https://lib.is/IE9543803/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1296
9992253783001488,IE9444716,https://lib.is/IE9444716/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1293
9992254699401488,IE9446666,https://lib.is/IE9446666/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1299
9992255099201488,IE9927593,https://lib.is/IE9927593/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1816
9992255197101488,IE9447662,https://lib.is/IE9447662/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1302
9992256102601488,IE9448514,https://lib.is/IE9448514/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1305
9992256589701488,IE9453180,https://lib.is/IE9453180/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1314
9992256608701488,IE9451380,https://lib.is/IE9451380/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1308
9992256704701488,IE9451800,https://lib.is/IE9451800/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1311
9992257274001488,IE9456708,https://lib.is/IE9456708/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1263
9992257382701488,IE9455352,https://lib.is/IE9455352/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1260
9992257388201488,IE9454080,https://lib.is/IE9454080/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1317
9992258093501488,IE9502835,https://lib.is/IE9502835/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1272
9992258097401488,IE9502079,https://lib.is/IE9502079/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1269
9992258099101488,IE9501323,https://lib.is/IE9501323/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1266
9992258465901488,IE9506897,https://lib.is/IE9506897/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1284
9992258476501488,IE9506339,https://lib.is/IE9506339/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1281
9992258483101488,IE9505229,https://lib.is/IE9505229/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1278
9992258683201488,IE9508319,https://lib.is/IE9508319/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1287
9992258806901488,IE9503897,https://lib.is/IE9503897/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1275
9992258981901488,IE9514193,https://lib.is/IE9514193/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1245
9992258984001488,IE9513599,https://lib.is/IE9513599/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1242
9992258985601488,IE9512909,https://lib.is/IE9512909/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1239
9992258987101488,IE9511823,https://lib.is/IE9511823/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1236
9992259055901488,IE9514811,https://lib.is/IE9514811/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1251
9992259064001488,IE9514763,https://lib.is/IE9514763/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1248
9992259094501488,IE9509750,https://lib.is/IE9509750/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1233
9992259306201488,IE9509639,https://lib.is/IE9509639/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1230
9992259486801488,IE9514865,https://lib.is/IE9514865/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1254
9992259488401488,IE9516317,https://lib.is/IE9516317/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1257
9992259659001488,IE9525225,https://lib.is/IE9525225/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1209
9992259680001488,IE9523479,https://lib.is/IE9523479/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1203
9992259682901488,IE9523083,https://lib.is/IE9523083/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1200
9992259739501488,IE9528189,https://lib.is/IE9528189/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1218
9980044110101488,IE5110535,https://lib.is/IE5110535/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/82
9980047390101488,IE9603382,https://lib.is/IE9603382/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1009
9980058550101488,IE5113283,https://lib.is/IE5113283/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/43
9980062350101488,IE9602641,https://lib.is/IE9602641/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1012
9980073640101488,IE9604864,https://lib.is/IE9604864/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1015
9980078320101488,IE9605872,https://lib.is/IE9605872/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1018
9980080650101488,IE5351908,https://lib.is/IE5351908/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/481
9980094080101488,IE10591683,https://lib.is/IE10591683/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/484
9980108010101488,IE5114094,https://lib.is/IE5114094/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/58
9980112510101488,IE9607222,https://lib.is/IE9607222/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1021
9980116750101488,IE9608968,https://lib.is/IE9608968/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1024
9980119940101488,IE9608362,https://lib.is/IE9608362/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1027
9980130210101488,IE9610114,https://lib.is/IE9610114/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1030
9980131450101488,IE5117286,https://lib.is/IE5117286/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/121
9980133620101488,IE9610666,https://lib.is/IE9610666/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1033
9980135760101488,IE5339950,https://lib.is/IE5339950/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/487
9980147460101488,IE5341076,https://lib.is/IE5341076/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/490
9980151480101488,IE5343274,https://lib.is/IE5343274/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/493
9980167940101488,IE5344112,https://lib.is/IE5344112/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/496
9980179140101488,IE5740926,https://lib.is/IE5740926/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/499
9980180330101488,IE5346208,https://lib.is/IE5346208/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/502
9980184590101488,IE5738300,https://lib.is/IE5738300/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/505
9980204150101488,IE5348220,https://lib.is/IE5348220/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/508
9980205280101488,IE5348884,https://lib.is/IE5348884/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/511
9980783110101488,IE5350208,https://lib.is/IE5350208/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/514
9981080110101488,IE5342286,https://lib.is/IE5342286/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1072
9981118750101488,IE10713323,https://lib.is/IE10713323/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1069
9981133530101488,IE5350686,https://lib.is/IE5350686/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/520
9982425400101488,IE5378170,https://lib.is/IE5378170/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/523
9982428510101488,IE5379818,https://lib.is/IE5379818/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/526
9982442420101488,IE5380218,https://lib.is/IE5380218/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/529
9982443260101488,IE5380486,https://lib.is/IE5380486/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/532
9982444200101488,IE5380958,https://lib.is/IE5380958/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/535
9982444800101488,IE5381292,https://lib.is/IE5381292/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/538
9982445190101488,IE5381692,https://lib.is/IE5381692/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/541
9982446350101488,IE5382074,https://lib.is/IE5382074/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/544
9982447290101488,IE5382462,https://lib.is/IE5382462/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/547
9982448600101488,IE5383846,https://lib.is/IE5383846/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/550
9982450100101488,IE5384666,https://lib.is/IE5384666/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/553
9982451950101488,IE5386362,https://lib.is/IE5386362/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/556
9982453500101488,IE5387218,https://lib.is/IE5387218/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/559
9982454010101488,IE5388056,https://lib.is/IE5388056/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/562
9982460260101488,IE5388564,https://lib.is/IE5388564/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/565
9982461000101488,IE5389630,https://lib.is/IE5389630/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/568
9982462360101488,IE5390936,https://lib.is/IE5390936/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/571
9982465140101488,IE5396752,https://lib.is/IE5396752/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/91
9982466190101488,IE5392140,https://lib.is/IE5392140/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/574
9982467090101488,IE5392930,https://lib.is/IE5392930/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/577
9982468040101488,IE5394158,https://lib.is/IE5394158/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/580
9982481200101488,IE5394948,https://lib.is/IE5394948/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/898
9982483310101488,IE9614407,https://lib.is/IE9614407/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1045
9982485500101488,IE9617557,https://lib.is/IE9617557/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1051
9982488970101488,IE9616405,https://lib.is/IE9616405/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1048
9983088940101488,IE5352962,https://lib.is/IE5352962/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/583
9983089150101488,IE5352972,https://lib.is/IE5352972/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/943
9983091750101488,IE5352982,https://lib.is/IE5352982/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/64
9983125730101488,IE5354054,https://lib.is/IE5354054/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/586
9983127850101488,IE5740862,https://lib.is/IE5740862/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/589
9983137190101488,IE5740834,https://lib.is/IE5740834/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/592
9983141220101488,IE5744168,https://lib.is/IE5744168/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/595
9983142560101488,IE5374034,https://lib.is/IE5374034/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/598
9983524100101488,IE5126528,https://lib.is/IE5126528/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/34
9983528950101488,IE5131806,https://lib.is/IE5131806/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/70
9983530360101488,IE9619105,https://lib.is/IE9619105/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1054
9983532560101488,IE5082018,https://lib.is/IE5082018/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/76
9983677380101488,IE5402644,https://lib.is/IE5402644/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/142
9983680640101488,IE5146094,https://lib.is/IE5146094/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/601
9983684110101488,IE5127222,https://lib.is/IE5127222/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/604
9983686250101488,IE10106644,https://lib.is/IE10106644/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1063
9983694770101488,IE5401008,https://lib.is/IE5401008/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/124
9983697900101488,IE5133118,https://lib.is/IE5133118/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/73
9983730050101488,IE5016926,https://lib.is/IE5016926/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/607
9984692670101488,IE5130368,https://lib.is/IE5130368/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/52
9984806480101488,IE5045786,https://lib.is/IE5045786/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1762
9984809220101488,IE5074686,https://lib.is/IE5074686/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1789
9984813000101488,IE3580217,https://lib.is/IE3580217/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1771
9984817940101488,IE5062854,https://lib.is/IE5062854/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1774
9984825290101488,IE5076811,https://lib.is/IE5076811/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1777
9984831760101488,IE5073011,https://lib.is/IE5073011/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1792
9984875010101488,IE5071870,https://lib.is/IE5071870/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1795
9984879010101488,IE3555662,https://lib.is/IE3555662/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1798
9984882080101488,IE5068394,https://lib.is/IE5068394/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1780
9984889740101488,IE5064739,https://lib.is/IE5064739/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1783
9984909340101488,IE5056624,https://lib.is/IE5056624/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1786
9984913130101488,IE5054670,https://lib.is/IE5054670/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1801
9984915010101488,IE5048421,https://lib.is/IE5048421/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1804
9984952000101488,IE5746366,https://lib.is/IE5746366/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/619
9985204270101488,IE5744754,https://lib.is/IE5744754/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/622
9985275330101488,IE5747126,https://lib.is/IE5747126/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/625
9985276830101488,IE5111751,https://lib.is/IE5111751/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/37
9985449980101488,IE5069877,https://lib.is/IE5069877/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1765
9985450340101488,IE5052929,https://lib.is/IE5052929/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1768
9988018010101488,IE9535003,https://lib.is/IE9535003/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1723
9988171070101488,IE5752018,https://lib.is/IE5752018/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/631
9988171170101488,IE5748294,https://lib.is/IE5748294/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/253
9989636720101488,IE5755700,https://lib.is/IE5755700/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/637
9989672710101488,IE5337894,https://lib.is/IE5337894/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/640
9990180740101488,IE5758512,https://lib.is/IE5758512/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/643
9991877070101488,IE5762184,https://lib.is/IE5762184/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/646
9991877810101488,IE9918916,NA,NA
9992066370101488,IE5112496,https://lib.is/IE5112496/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/85
9992070040101488,IE5759704,https://lib.is/IE5759704/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/649
9992075290101488,IE5760998,https://lib.is/IE5760998/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/652
9992112188001488,IE5764522,https://lib.is/IE5764522/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/67
9992119909401488,IE5765786,https://lib.is/IE5765786/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/46
9992133084901488,IE5172666,https://lib.is/IE5172666/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/172
9992133091401488,IE5147700,https://lib.is/IE5147700/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/190
9992133203501488,IE5142506,https://lib.is/IE5142506/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/151
9992133262401488,IE5181068,https://lib.is/IE5181068/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/217
9992133547201488,IE5191313,https://lib.is/IE5191313/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/163
9992133557801488,IE5173576,https://lib.is/IE5173576/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/157
9992133560601488,IE5134064,https://lib.is/IE5134064/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/202
9992134347801488,IE5252151,https://lib.is/IE5252151/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/226
9992134599601488,IE5209411,https://lib.is/IE5209411/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/169
9992134603301488,IE5208735,https://lib.is/IE5208735/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/232
9992134606101488,IE5192913,https://lib.is/IE5192913/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/193
9992134681701488,IE5242315,https://lib.is/IE5242315/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/181
9992134685601488,IE5224935,https://lib.is/IE5224935/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/208
9992134688101488,IE5219023,https://lib.is/IE5219023/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/166
9992135447901488,IE5264858,https://lib.is/IE5264858/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/247
9992135452901488,IE5254957,https://lib.is/IE5254957/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/220
9992135904101488,IE5266302,https://lib.is/IE5266302/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/154
9992135943601488,IE5375226,https://lib.is/IE5375226/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/250
9992136072701488,IE5294870,https://lib.is/IE5294870/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/187
9992136076601488,IE5293888,https://lib.is/IE5293888/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/175
9992136082201488,IE5292636,https://lib.is/IE5292636/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/160
9992136083201488,IE5291534,https://lib.is/IE5291534/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/235
9992136085301488,IE5290696,https://lib.is/IE5290696/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/241
9992136093101488,IE5269812,https://lib.is/IE5269812/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/196
9992136094301488,IE5263600,https://lib.is/IE5263600/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/223
9992136098101488,IE5268464,https://lib.is/IE5268464/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/244
9992136105801488,IE5267050,https://lib.is/IE5267050/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/205
9992136545901488,IE5296026,https://lib.is/IE5296026/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/229
9992136783701488,IE5404242,https://lib.is/IE5404242/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/178
9992136788601488,IE5403932,https://lib.is/IE5403932/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/199
9992136793201488,IE5404558,https://lib.is/IE5404558/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/184
9992136798801488,IE5297818,https://lib.is/IE5297818/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/214
9992136989801488,IE5411650,https://lib.is/IE5411650/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/238
9992136995601488,IE5410608,https://lib.is/IE5410608/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/211
9992137179101488,IE5148034,https://lib.is/IE5148034/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/673
9992137274701488,IE5177276,https://lib.is/IE5177276/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/949
9992137275801488,IE5176732,https://lib.is/IE5176732/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/946
9992137277301488,IE5174754,https://lib.is/IE5174754/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/658
9992137290401488,IE5151130,https://lib.is/IE5151130/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/661
9992137296201488,IE5150178,https://lib.is/IE5150178/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/664
9992137297401488,IE5149718,https://lib.is/IE5149718/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/667
9992137304801488,IE5144442,https://lib.is/IE5144442/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/670
9992137306701488,IE5140330,https://lib.is/IE5140330/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/655
9992137341201488,IE5766552,https://lib.is/IE5766552/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/130
9992138104001488,IE5178432,https://lib.is/IE5178432/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/676
9992138481501488,IE5195495,https://lib.is/IE5195495/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/685
9992138492101488,IE5193985,https://lib.is/IE5193985/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/688
9992138495301488,IE5173586,https://lib.is/IE5173586/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/691
9992138497301488,IE5179228,https://lib.is/IE5179228/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/694
9992138587401488,IE5200769,https://lib.is/IE5200769/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/697
9992138587901488,IE5198881,https://lib.is/IE5198881/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/700
9992138589201488,IE5197395,https://lib.is/IE5197395/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/703
9992138591301488,IE5136228,https://lib.is/IE5136228/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/682
9992139602401488,IE5206937,https://lib.is/IE5206937/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/709
9992139603401488,IE5205421,https://lib.is/IE5205421/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/712
9992139606101488,IE5202849,https://lib.is/IE5202849/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/718
9992139606701488,IE9924461,https://lib.is/IE9924461/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1822
9992139683501488,IE5214043,https://lib.is/IE5214043/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/721
9992139685401488,IE5212515,https://lib.is/IE5212515/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/724
9992139690401488,IE5210981,https://lib.is/IE5210981/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/706
9992139924001488,IE5247409,https://lib.is/IE5247409/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/769
9992140105701488,IE5217237,https://lib.is/IE5217237/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/727
9992140106801488,IE5216009,https://lib.is/IE5216009/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/730
9992140134901488,IE5251043,https://lib.is/IE5251043/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/733
9992140181501488,IE5244227,https://lib.is/IE5244227/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/736
9992140182701488,IE5226019,https://lib.is/IE5226019/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/739
9992140188701488,IE5220005,https://lib.is/IE5220005/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/742
9992140195101488,IE5220849,https://lib.is/IE5220849/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/745
9992140333701488,IE9882223,https://lib.is/IE9882223/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/1060
9992140338901488,IE5256125,https://lib.is/IE5256125/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/748
9992140339801488,IE5257003,https://lib.is/IE5257003/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/751
9992140340101488,IE5256513,https://lib.is/IE5256513/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/754
9992140348301488,IE5249565,https://lib.is/IE5249565/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/757
9992140588701488,IE5245371,https://lib.is/IE5245371/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/760
9992140593401488,IE5249965,https://lib.is/IE5249965/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/763
9992140603301488,IE5249171,https://lib.is/IE5249171/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/766
9992141305401488,IE5262096,https://lib.is/IE5262096/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/772
9992141306501488,IE5260040,https://lib.is/IE5260040/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/775
9992146146201488,IE5273254,https://lib.is/IE5273254/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/817
9992146148901488,IE5276000,https://lib.is/IE5276000/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/778
9992146151501488,IE5327118,https://lib.is/IE5327118/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/781
9992146194901488,IE5271238,https://lib.is/IE5271238/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/784
9992146198201488,IE5326106,https://lib.is/IE5326106/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/787
9992146292801488,IE5272734,https://lib.is/IE5272734/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/805
9992146295001488,IE5272250,https://lib.is/IE5272250/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/808
9992146296101488,IE5274910,https://lib.is/IE5274910/manifest,https://www.kuleuven.be/lectio/magisterdixit/items/show/811
