fm_id,link,project_fm_id,import
4150,http://daten.digitale-sammlungen.de/~db/0002/bsb00020001/images,23,Imported from 20230321_Caa_all.xml
4151,https://books.google.be/books?id=LYgfmcQk_8UC,22,Imported from 20230321_Caa_all.xml
4152,http://anet.be/record/stcv/stcvopac/c:stcv:12911638,18,Imported from 20230321_Caa_all.xml
4152,http://lib.ugent.be/catalog/bkt01:000111654,21,Imported from 20230321_Caa_all.xml
4153,http://id.sbn.it/bid/UMCE011880,24,Imported from 20230321_Caa_all.xml
4154,http://anet.be/record/stcv/stcvopac/c:stcv:12915295,18,Imported from 20230321_Caa_all.xml
4155,http://gateway-bayern.de/VD16+V+1846,25,Imported from 20230321_Caa_all.xml
4155,https://www.ustc.ac.uk/editions/667155,17,Imported from 20230321_Caa_all.xml
4156,https://anet.be/record/stcvopac/c:stcv:12914400,18,Imported from 20230321_Caa_all.xml
4157,https://edit16.iccu.sbn.it/resultset-titoli/-/titoli/detail/CNCE12708,24,Imported from 20230321_Caa_all.xml
4157,https://www.ustc.ac.uk/editions/823292,17,Imported from 20230321_Caa_all.xml
4158,https://hdl.handle.net/2027/ucm.5326758150,26,Imported from 20230321_Caa_all.xml
4158,https://edit16.iccu.sbn.it/resultset-titoli/-/titoli/detail/CNCE12710,24,Imported from 20230321_Caa_all.xml
4158,https://www.ustc.ac.uk/editions/823295,17,Imported from 20230321_Caa_all.xml
4159,https://www.ustc.ac.uk/editions/828545,17,Imported from 20230321_Caa_all.xml
4160,http://anet.be/record/stcv/stcvopac/c:stcv:6863880,18,Imported from 20230321_Caa_all.xml
4160,https://www.ustc.ac.uk/editions/1005194,17,Imported from 20230321_Caa_all.xml
4160,https://books.google.be/books?id=fAiI-7oqPn4C,27,Imported from 20230321_Caa_all.xml
4161,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10274959-5,23,Imported from 20230321_Caa_all.xml
4162,https://lib.ugent.be/catalog/bkt01:000405757,21,Imported from 20230321_Caa_all.xml
4162,http://anet.be/record/stcv/stcvopac/c:stcv:6895080,18,Imported from 20230321_Caa_all.xml
4163,https://www.ustc.ac.uk/editions/145943,17,Imported from 20230321_Caa_all.xml
4163,http://bdh-rd.bne.es/viewer.vm?id=0000188831&page=1,28,Imported from 20230321_Caa_all.xml
4164,https://books.google.be/books?id=sB5lAAAAcAAJ,29,Imported from 20230321_Caa_all.xml
4164,https://anet.be/record/stcvopac/c:stcv:6610310/N,18,Imported from 20230321_Caa_all.xml
4165,http://bdh-rd.bne.es/viewer.vm?id=0000188832&page=1,28,Imported from 20230321_Caa_all.xml
4165,https://www.ustc.ac.uk/editions/121726,17,Imported from 20230321_Caa_all.xml
4166,http://bdh-rd.bne.es/viewer.vm?id=0000188833&page=1,28,Imported from 20230321_Caa_all.xml
4166,https://www.ustc.ac.uk/editions/200129,17,Imported from 20230321_Caa_all.xml
4167,http://bdh-rd.bne.es/viewer.vm?id=0000188835&page=1,28,Imported from 20230321_Caa_all.xml
4167,https://www.ustc.ac.uk/editions/121728,17,Imported from 20230321_Caa_all.xml
4168,http://bdh-rd.bne.es/viewer.vm?id=0000188834&page=1,28,Imported from 20230321_Caa_all.xml
4168,https://www.ustc.ac.uk/editions/121724,17,Imported from 20230321_Caa_all.xml
4169,http://bdh-rd.bne.es/viewer.vm?id=0000188836&page=1,28,Imported from 20230321_Caa_all.xml
4169,https://www.ustc.ac.uk/editions/200127,17,Imported from 20230321_Caa_all.xml
4170,http://bdh-rd.bne.es/viewer.vm?id=0000188837&page=1,28,Imported from 20230321_Caa_all.xml
4170,https://www.ustc.ac.uk/editions/121727,17,Imported from 20230321_Caa_all.xml
4172,https://edit16.iccu.sbn.it/resultset-titoli/-/titoli/detail/CNCE35760,24,Imported from 20230321_Caa_all.xml
4172,https://www.ustc.ac.uk/editions/863781,17,Imported from 20230321_Caa_all.xml
4174,http://books.google.be/books?id=5X9RAAAAcAAJ,23,Imported from 20230321_Caa_all.xml
4174,https://books.google.be/books?id=xT4M-befvbgC,30,Imported from 20230321_Caa_all.xml
4176,http://lib.ugent.be/catalog/bkt01:000341273,21,Imported from 20230321_Caa_all.xml
4177,http://picarta.pica.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=12254160X,,Imported from 20230321_Caa_all.xml
4177,https://books.google.be/books?id=auJDE4UYRecC,22,Imported from 20230321_Caa_all.xml
4178,http://anet.be/record/stcv/stcvopac/c:stcv:6843239,18,Imported from 20230321_Caa_all.xml
4178,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10770431-9,23,Imported from 20230321_Caa_all.xml
4179,https://www.ustc.ac.uk/editions/151340,17,Imported from 20230321_Caa_all.xml
4179,http://purl.pt/30087/1/index.html#/1/html,31,Imported from 20230321_Caa_all.xml
4180,https://books.google.be/books?id=drAD0lIhhYkC,30,Imported from 20230321_Caa_all.xml
4180,https://www.ustc.ac.uk/editions/151158,17,Imported from 20230321_Caa_all.xml
4181,http://picarta.pica.nl/DB=3.11/XMLPRS=Y/PPN?PPN=83357728X,,Imported from 20230321_Caa_all.xml
4181,http://lib.ugent.be/catalog/bkt01:000301371,21,Imported from 20230321_Caa_all.xml
4183,http://anet.be/record/stcv/stcvopac/c:stcv:6677869,18,Imported from 20230321_Caa_all.xml
4183,http://lib.ugent.be/catalog/rug01:001237008,21,Imported from 20230321_Caa_all.xml
4184,https://anet.be/record/stcvopac/c:stcv:12914407,18,Imported from 20230321_Caa_all.xml
4185,https://www.digitale-sammlungen.de/en/view/bsb10781598,23,Imported from 20230321_Caa_all.xml
4186,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb00018345-3,23,Imported from 20230321_Caa_all.xml
4187,https://anet.be/record/stcvopac/c:stcv:12914401,18,Imported from 20230321_Caa_all.xml
4187,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10668855-1,23,Imported from 20230321_Caa_all.xml
4188,https://anet.be/record/stcvopac/c:stcv:6894278,18,Imported from 20230321_Caa_all.xml
4188,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10668856-6,23,Imported from 20230321_Caa_all.xml
4189,http://anet.be/record/stcv/stcvopac/c:stcv:12911356,18,Imported from 20230321_Caa_all.xml
4189,https://lib.ugent.be/catalog/bkt01:000082633,21,Imported from 20230321_Caa_all.xml
4190,http://books.google.be/books?id=r4pQAAAAcAAJ,22,Imported from 20230321_Caa_all.xml
4191,http://anet.be/record/stcv/stcvopac/c:stcv:6900165,18,Imported from 20230321_Caa_all.xml
4191,https://books.google.be/books?id=zB9EAAAAcAAJ,23,Imported from 20230321_Caa_all.xml
4192,https://books.google.be/books?id=KSm4o0grmosC,32,Imported from 20230321_Caa_all.xml
4194,https://www.ustc.ac.uk/editions/402611,17,Imported from 20230321_Caa_all.xml
4194,http://lib.ugent.be/catalog/bkt01:000405751,21,Imported from 20230321_Caa_all.xml
4195,https://anet.be/record/stcvopac/c:stcv:12911793/N,18,Imported from 20230321_Caa_all.xml
4195,https://www.digitale-sammlungen.de/en/view/bsb11054616,23,Imported from 20230321_Caa_all.xml
4195,https://www.digitale-sammlungen.de/en/view/bsb11054617,23,Imported from 20230321_Caa_all.xml
4196,http://anet.be/record/stcv/stcvopac/c:stcv:12923544,18,Imported from 20230321_Caa_all.xml
4196,http://books.google.be/books?id=7jlQAAAAcAAJ,21,Imported from 20230321_Caa_all.xml
4200,http://anet.be/record/stcv/stcvopac/c:stcv:12923543,18,Imported from 20230321_Caa_all.xml
4200,http://books.google.be/books?id=6zlQAAAAcAAJ,21,Imported from 20230321_Caa_all.xml
4201,http://anet.be/record/stcv/stcvopac/c:stcv:12898708,18,Imported from 20230321_Caa_all.xml
4201,https://lib.ugent.be/catalog/rug01:001452709,21,Imported from 20230321_Caa_all.xml
4202,http://picarta.pica.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=058214712,,Imported from 20230321_Caa_all.xml
4202,https://www.ustc.ac.uk/editions/423131,17,Imported from 20230321_Caa_all.xml
4202,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10169462-9,23,Imported from 20230321_Caa_all.xml
4203,https://www.ustc.ac.uk/editions/5617,17,Imported from 20230321_Caa_all.xml
4203,https://anet.be/record/stcvopac/c:stcv:12912247/N,18,Imported from 20230321_Caa_all.xml
4203,http://gallica.bnf.fr/ark:/12148/bpt6k53708d,15,Imported from 20230321_Caa_all.xml
4206,https://anet.be/record/stcvopac/c:stcv:7090412,18,Imported from 20230321_Caa_all.xml
4206,https://anet.be/digital/opacuantwerpen/uapreciosa/dg:ua:1537/N,33,Imported from 20230321_Caa_all.xml
4207,http://gateway-bayern.de/VD16+V+1778,25,Imported from 20230321_Caa_all.xml
4207,https://www.ustc.ac.uk/editions/679887,17,Imported from 20230321_Caa_all.xml
4208,https://www.ustc.ac.uk/editions/634020,17,Imported from 20230321_Caa_all.xml
4208,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10167759-3,23,Imported from 20230321_Caa_all.xml
4209,https://edit16.iccu.sbn.it/resultset-titoli/-/titoli/detail/CNCE27919,24,Imported from 20230321_Caa_all.xml
4209,https://www.ustc.ac.uk/editions/863064,17,Imported from 20230321_Caa_all.xml
4209,https://books.google.be/books?id=EYhbAAAAQAAJ,21,Imported from 20230321_Caa_all.xml
4210,https://www.digitale-sammlungen.de/en/view/bsb11022344,23,Imported from 20230321_Caa_all.xml
4210,https://www.ustc.ac.uk/editions/401075,17,Imported from 20230321_Caa_all.xml
4211,http://anet.be/record/stcv/stcvopac/c:stcv:12912277,18,Imported from 20230321_Caa_all.xml
4212,https://www.digitale-sammlungen.de/en/view/bsb10142537,23,Imported from 20230321_Caa_all.xml
4212,https://anet.be/record/stcvopac/c:stcv:12918167/N,18,Imported from 20230321_Caa_all.xml
4213,https://www.ustc.ac.uk/editions/407497,17,Imported from 20230321_Caa_all.xml
4213,https://lib.ugent.be/catalog/rug01:001658758,21,Imported from 20230321_Caa_all.xml
4213,http://books.google.be/books?id=eCl2EHy1e-cC,30,Imported from 20230321_Caa_all.xml
4214,https://www.ustc.ac.uk/editions/403606,17,Imported from 20230321_Caa_all.xml
4216,http://anet.be/record/stcv/stcvopac/c:stcv:3182550,18,Imported from 20230321_Caa_all.xml
4217,http://anet.be/record/stcv/stcvopac/c:stcv:3118516,18,Imported from 20230321_Caa_all.xml
4217,books.google.be/books?id=mU5nBHQ-6NQC,22,Imported from 20230321_Caa_all.xml
4218,https://anet.be/record/stcvopac/c:stcv:12914101,18,Imported from 20230321_Caa_all.xml
4218,https://books.google.be/books?id=4TmD0cDftx0C,22,Imported from 20230321_Caa_all.xml
4218,https://books.google.be/books?id=KuuA4p3FvIYC,34,Imported from 20230321_Caa_all.xml
4219,https://anet.be/record/stcvopac/c:stcv:12914408,18,Imported from 20230321_Caa_all.xml
4222,http://anet.be/record/stcv/stcvopac/c:stcv:12912806,18,Imported from 20230321_Caa_all.xml
4222,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10275156-1,23,Imported from 20230321_Caa_all.xml
4224,https://books.google.be/books?id=mJtfAAAAcAAJ,22,Imported from 20230321_Caa_all.xml
4224,https://anet.be/record/stcvopac/c:stcv:12922458/N,18,Imported from 20230321_Caa_all.xml
4228,https://lib.ugent.be/catalog/bkt01:000387083,21,Imported from 20230321_Caa_all.xml
4229,https://www.ustc.ac.uk/editions/83050,17,Imported from 20230321_Caa_all.xml
4230,https://books.google.be/books?id=4l1LAAAAcAAJ,21,Imported from 20230321_Caa_all.xml
4231,https://lib.ugent.be/catalog/rug01:002510545,21,Imported from 20230321_Caa_all.xml
4232,https://anet.be/record/stcvopac/c:stcv:12922402,18,Imported from 20230321_Caa_all.xml
4232,https://books.google.be/books?id=cElbAAAAQAAJ,21,Imported from 20230321_Caa_all.xml
4233,https://lib.ugent.be/catalog/rug01:003020201,21,Imported from 20230321_Caa_all.xml
4237,https://lib.ugent.be/catalog/bkt01:000309366,21,Imported from 20230321_Caa_all.xml
4240,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10506579-8,23,Imported from 20230321_Caa_all.xml
4241,http://anet.be/record/stcv/stcvopac/c:stcv:12912714/N,18,Imported from 20230321_Caa_all.xml
4241,https://lib.ugent.be/en/catalog?q=%28bkt01%29000385914,21,Imported from 20230321_Caa_all.xml
4242,https://anet.be/record/stcvopac/c:stcv:12914410,18,Imported from 20230321_Caa_all.xml
4247,https://www.ustc.ac.uk/editions/203642,17,Imported from 20230321_Caa_all.xml
4248,http://edit16.iccu.sbn.it/scripts/iccu_ext.dll?fn=10&i=9774,24,Imported from 20230321_Caa_all.xml
4248,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10201841-1,23,Imported from 20230321_Caa_all.xml
4249,http://edit16.iccu.sbn.it/scripts/iccu_ext.dll?fn=10&i=54645,24,Imported from 20230321_Caa_all.xml
4250,https://edit16.iccu.sbn.it/resultset-titoli/-/titoli/detail/CNCE56395,24,Imported from 20230321_Caa_all.xml
4250,https://lib.ugent.be/catalog/rug01:000832763,21,Imported from 20230321_Caa_all.xml
4251,http://edit16.iccu.sbn.it/scripts/iccu_ext.dll?fn=10&i=43427,24,Imported from 20230321_Caa_all.xml
4252,http://edit16.iccu.sbn.it/scripts/iccu_ext.dll?fn=10&i=43435,24,Imported from 20230321_Caa_all.xml
4252,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10201779-9,23,Imported from 20230321_Caa_all.xml
4253,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0001604724,35,Imported from 20230321_Caa_all.xml
4253,http://digital.slub-dresden.de/id368262715,36,Imported from 20230321_Caa_all.xml
4254,http://gso.gbv.de/DB=1.28/XMLPRS=Y/PPN?PPN=0005891760,35,Imported from 20230321_Caa_all.xml
4255,https://lib.ugent.be/catalog/bkt01:000192213,21,Imported from 20230321_Caa_all.xml
4255,http://gateway-bayern.de/VD16+ZV+16471,25,Imported from 20230321_Caa_all.xml
4256,https://www.digitale-sammlungen.de/en/view/bsb10150042,23,Imported from 20230321_Caa_all.xml
4256,http://data.onb.ac.at/rep/10B388D8,37,Imported from 20230321_Caa_all.xml
4256,http://id.sbn.it/bid/BVEE017369,24,Imported from 20230321_Caa_all.xml
4256,https://www.ustc.ac.uk/editions/667804,17,Imported from 20230321_Caa_all.xml
4258,http://picarta.pica.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=172495393,,Imported from 20230321_Caa_all.xml
4259,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11347738-7,23,Imported from 20230321_Caa_all.xml
4259,http://id.sbn.it/bid/RLZE003840,24,Imported from 20230321_Caa_all.xml
4260,http://gateway-bayern.de/VD16+B+5608,25,Imported from 20230321_Caa_all.xml
4260,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10988753-1,23,Imported from 20230321_Caa_all.xml
4261,http://id.sbn.it/bid/BVEE031470,24,Imported from 20230321_Caa_all.xml
4261,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10770631-9,23,Imported from 20230321_Caa_all.xml
4262,https://anet.be/record/stcvopac/c:stcv:6658977,18,Imported from 20230321_Caa_all.xml
4262,https://lib.ugent.be/catalog/bkt01:000060122,21,Imported from 20230321_Caa_all.xml
4263,https://kxp.k10plus.de/DB=1.28/CMD?ACT=SRCHA&IKT=8079&TRM=%2712:114123W%27,35,Imported from 20230321_Caa_all.xml
4263,https://lib.ugent.be/en/catalog?q=%28bkt01%29000307797,21,Imported from 20230321_Caa_all.xml
4264,http://anet.be/record/stcv/stcvopac/c:stcv:6625186,18,Imported from 20230321_Caa_all.xml
4264,https://lib.ugent.be/catalog/rug01:001754886,21,Imported from 20230321_Caa_all.xml
4265,https://books.google.be/books?id=3JvgJAs-VkgC,30,Imported from 20230321_Caa_all.xml
4265,https://anet.be/record/stcvopac/c:stcv:6623044,18,Imported from 20230321_Caa_all.xml
4266,http://data.onb.ac.at/ABO/%2BZ22132250X,37,Imported from 20230321_Caa_all.xml
4267,http://picarta.pica.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=065101790,,Imported from 20230321_Caa_all.xml
4267,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10351370-5,23,Imported from 20230321_Caa_all.xml
4268,http://anet.be/record/stcv/stcvopac/c:stcv:6708471,18,Imported from 20230321_Caa_all.xml
4268,http://hdl.handle.net/2027/ucm.5323748243,26,Imported from 20230321_Caa_all.xml
4269,http://id.sbn.it/bid/BVEE046857,24,Imported from 20230321_Caa_all.xml
4269,http://data.onb.ac.at/rep/102B0746,37,Imported from 20230321_Caa_all.xml
4270,https://books.google.be/books?id=409oAAAAcAAJ,29,Imported from 20230321_Caa_all.xml
4271,http://gateway-bayern.de/VD16+E+4017,25,Imported from 20230321_Caa_all.xml
4271,https://www.ustc.ac.uk/editions/630384,17,Imported from 20230321_Caa_all.xml
4271,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10185622-0,23,Imported from 20230321_Caa_all.xml
4272,http://id.sbn.it/bid/TO0E004614,24,Imported from 20230321_Caa_all.xml
4272,https://books.google.be/books/ucm?id=9cIrweJh5bUC,26,Imported from 20230321_Caa_all.xml
4273,https://anet.be/record/stcvopac/c:stcv:12916564,18,Imported from 20230321_Caa_all.xml
4273,https://www.ustc.ac.uk/editions/408500,17,Imported from 20230321_Caa_all.xml
4274,http://id.sbn.it/bid/PUVE017205,24,Imported from 20230321_Caa_all.xml
4274,https://www.ustc.ac.uk/editions/855540,17,Imported from 20230321_Caa_all.xml
4274,http://data.onb.ac.at/ABO/%2BZ185689208,37,Imported from 20230321_Caa_all.xml
4275,https://www.ustc.ac.uk/editions/156916,17,Imported from 20230321_Caa_all.xml
4276,https://anet.be/record/stcvopac/c:stcv:6672067,18,Imported from 20230321_Caa_all.xml
4277,https://anet.be/record/stcvopac/c:stcv:12914169,18,Imported from 20230321_Caa_all.xml
4278,https://anet.be/record/stcvopac/c:stcv:12879890,18,Imported from 20230321_Caa_all.xml
4278,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10226802-0,23,Imported from 20230321_Caa_all.xml
4279,https://www.ustc.ac.uk/editions/452751,17,Imported from 20230321_Caa_all.xml
4279,https://lib.ugent.be/catalog/rug01:001721764,21,Imported from 20230321_Caa_all.xml
4280,https://anet.be/record/stcvopac/c:stcv:12914164,18,Imported from 20230321_Caa_all.xml
4280,http://data.onb.ac.at/rep/102CFCD7,37,Imported from 20230321_Caa_all.xml
4281,https://gallica.bnf.fr/ark:/12148/bpt6k9756174d,15,Imported from 20230321_Caa_all.xml
4281,https://books.google.be/books?id=KPphAAAAcAAJ&&pg=RA8-PA1#v,21,Imported from 20230321_Caa_all.xml
4281,https://anet.be/record/stcvopac/c:stcv:6903002,18,Imported from 20230321_Caa_all.xml
4281,https://www.ustc.ac.uk/editions/4272,17,Imported from 20230321_Caa_all.xml
4282,https://gallica.bnf.fr/ark:/12148/bpt6k97561730,15,Imported from 20230321_Caa_all.xml
4282,https://anet.be/record/stcvopac/c:stcv:12914166,18,Imported from 20230321_Caa_all.xml
4283,https://www.ustc.ac.uk/editions/408541,17,Imported from 20230321_Caa_all.xml
4283,https://lib.ugent.be/catalog/rug01:001760741,21,Imported from 20230321_Caa_all.xml
4284,https://anet.be/record/stcvopac/c:stcv:6597242,18,Imported from 20230321_Caa_all.xml
4284,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb11067220-9,23,Imported from 20230321_Caa_all.xml
4285,http://id.sbn.it/bid/UM1E011468,24,Imported from 20230321_Caa_all.xml
4286,http://gateway-bayern.de/VD16+R+3165,25,Imported from 20230321_Caa_all.xml
4286,https://www.ustc.ac.uk/editions/605088,17,Imported from 20230321_Caa_all.xml
4286,http://doi.org/10.3931/e-rara-8331,38,Imported from 20230321_Caa_all.xml
4287,http://id.sbn.it/bid/UBOE016496,24,Imported from 20230321_Caa_all.xml
4287,https://books.google.be/books?id=h8wZNLroq_oC,30,Imported from 20230321_Caa_all.xml
4287,https://books.google.be/books?id=TWpVUqqdMqsC,30,Imported from 20230321_Caa_all.xml
4287,https://books.google.be/books?id=ze-NKFeWdCYC,30,Imported from 20230321_Caa_all.xml
4289,http://lib.ugent.be/catalog/bkt01:000395202,21,Imported from 20230321_Caa_all.xml
4290,http://lib.ugent.be/catalog/bkt01:000406020,21,Imported from 20230321_Caa_all.xml
4291,https://hdl.handle.net/2027/ucm.5329192328,26,Imported from 20230321_Caa_all.xml
4291,https://hdl.handle.net/2027/ucm.5329192337,26,Imported from 20230321_Caa_all.xml
4292,https://lib.ugent.be/catalog/rug01:001734505,21,Imported from 20230321_Caa_all.xml
4293,https://lib.ugent.be/catalog/rug01:002388832,21,Imported from 20230321_Caa_all.xml
4294,http://anet.be/record/stcv/stcvopac/c:stcv:7088415,18,Imported from 20230321_Caa_all.xml
4294,http://lib.ugent.be/catalog/bkt01:000342336,21,Imported from 20230321_Caa_all.xml
4296,https://books.google.be/books?id=DrFJAAAAcAAJ,37,Imported from 20230321_Caa_all.xml
4297,http://books.google.be/books?id=04o7AAAAcAAJ,39,Imported from 20230321_Caa_all.xml
4297,http://books.google.be/books?id=_I87AAAAcAAJ,39,Imported from 20230321_Caa_all.xml
4297,http://books.google.be/books?id=-Yk7AAAAcAAJ,39,Imported from 20230321_Caa_all.xml
4298,http://id.sbn.it/bid/LO1E055076,24,Imported from 20230321_Caa_all.xml
4298,http://data.onb.ac.at/rep/102CE1A5,37,Imported from 20230321_Caa_all.xml
4299,http://anet.be/record/stcv/stcvopac/c:stcv:7098521,18,Imported from 20230321_Caa_all.xml
4299,https://lib.ugent.be/catalog/rug01:001715189,21,Imported from 20230321_Caa_all.xml
4301,https://www.ustc.ac.uk/editions/407050,17,Imported from 20230321_Caa_all.xml
4301,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10202299-5,23,Imported from 20230321_Caa_all.xml
4302,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10507145-1,23,Imported from 20230321_Caa_all.xml
4303,http://anet.be/record/stcv/stcvopac/c:stcv:12914167,18,Imported from 20230321_Caa_all.xml
4304,http://anet.be/record/stcv/stcvopac/c:stcv:12914168,18,Imported from 20230321_Caa_all.xml
4304,https://lib.ugent.be/catalog/bkt01:000297120,21,Imported from 20230321_Caa_all.xml
4305,https://anet.be/record/stcvopac/c:stcv:7020818,18,Imported from 20230321_Caa_all.xml
4306,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10688155-5,23,Imported from 20230321_Caa_all.xml
4306,http://mdz-nbn-resolving.de/urn:nbn:de:bvb:12-bsb10688156-0,23,Imported from 20230321_Caa_all.xml
4307,https://www.digitale-sammlungen.de/en/view/bsb10495485,23,Imported from 20230321_Caa_all.xml
4307,https://anet.be/record/stcvopac/c:stcv:12914442/N,18,Imported from 20230321_Caa_all.xml
4308,http://anet.be/record/stcvopac/c:stcv:12917627,18,Imported from 20230321_Caa_all.xml
4308,https://books.google.be/books?id=7W_coekN2JYC,22,Imported from 20230321_Caa_all.xml
4310,https://books.google.be/books?id=L9BjAAAAcAAJ,34,Imported from 20230321_Caa_all.xml
4310,http://id.sbn.it/bid/NAPE018361,24,Imported from 20230321_Caa_all.xml
4311,https://www.ustc.ac.uk/editions/145583,17,Imported from 20230321_Caa_all.xml
4311,http://lib.ugent.be/catalog/bkt01:000278635,21,Imported from 20230321_Caa_all.xml
4312,https://www.ustc.ac.uk/editions/149846,17,Imported from 20230321_Caa_all.xml
4312,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb11210351-5,23,Imported from 20230321_Caa_all.xml
4313,http://gallica.bnf.fr/ark:/12148/bpt6k135267m,15,Imported from 20230321_Caa_all.xml
4313,https://www.ustc.ac.uk/editions/146785,17,Imported from 20230321_Caa_all.xml
4314,https://lib.ugent.be/catalog/rug01:001733564,21,Imported from 20230321_Caa_all.xml
4314,https://www.ustc.ac.uk/editions/403074,17,Imported from 20230321_Caa_all.xml
4316,http://picarta.pica.nl/xslt/DB=3.11/XMLPRS=Y/PPN?PPN=145627322,,Imported from 20230321_Caa_all.xml
4316,https://books.google.be/books?id=cHJbAAAAcAAJ,22,Imported from 20230321_Caa_all.xml
4317,http://gateway-bayern.de/VD16+E+3450,25,Imported from 20230321_Caa_all.xml
4317,http://dx.doi.org/10.3931/e-rara-3170,40,Imported from 20230321_Caa_all.xml
4318,http://gateway-bayern.de/VD16+E+3147,25,Imported from 20230321_Caa_all.xml
4318,http://www.mdz-nbn-resolving.de/urn/resolver.pl?urn=urn:nbn:de:bvb:12-bsb10193600-2,23,Imported from 20230321_Caa_all.xml
4319,http://lib.ugent.be/catalog/bkt01:000318182,21,Imported from 20230321_Caa_all.xml
4319,https://www.ustc.ac.uk/editions/403718,17,Imported from 20230321_Caa_all.xml
4320,https://www.ustc.ac.uk/editions/437258,17,Imported from 20230321_Caa_all.xml
4321,https://www.ustc.ac.uk/editions/671928,17,Imported from 20230321_Caa_all.xml
4321,http://gateway-bayern.de/VD16+K+323,,Imported from 20230321_Caa_all.xml
4321,http://data.onb.ac.at/ABO/%2BZ222301904,37,Imported from 20230321_Caa_all.xml
4322,http://books.google.be/books?id=wrUOAAAAQAAJ,41,Imported from 20230321_Caa_all.xml
4323,https://anet.be/record/stcvopac/c:stcv:12893179,18,Imported from 20230321_Caa_all.xml
