source_id,project_id,link,external_id,import
2502,23,https://lib.is/alma9916254310101488,9916254310101488,Imported from 20230728_Omeka_Lovaniensia.csv
2503,23,https://lib.is/alma9916141850101488,9916141850101488,Imported from 20230728_Omeka_Lovaniensia.csv
2504,23,https://lib.is/alma9916140480101488,9916140480101488,Imported from 20230728_Omeka_Lovaniensia.csv
2505,23,https://lib.is/alma9915993710101488,9915993710101488,Imported from 20230728_Omeka_Lovaniensia.csv
2506,23,https://lib.is/alma9911944930101488,9911944930101488,Imported from 20230728_Omeka_Lovaniensia.csv
2507,23,https://lib.is/alma9915980430101488,9915980430101488,Imported from 20230728_Omeka_Lovaniensia.csv
2508,23,https://lib.is/alma9915802530101488,9915802530101488,Imported from 20230728_Omeka_Lovaniensia.csv
2509,23,https://lib.is/alma9923655370101488,9923655370101488,Imported from 20230728_Omeka_Lovaniensia.csv
2510,23,https://lib.is/alma9923302140101488,9923302140101488,Imported from 20230728_Omeka_Lovaniensia.csv
2511,23,https://lib.is/alma999062010101488,999062010101488,Imported from 20230728_Omeka_Lovaniensia.csv
2512,23,https://lib.is/alma9915836710101488,9915836710101488,Imported from 20230728_Omeka_Lovaniensia.csv
2513,23,https://lib.is/alma9915831720101488,9915831720101488,Imported from 20230728_Omeka_Lovaniensia.csv
2514,23,https://lib.is/alma9915814690101488,9915814690101488,Imported from 20230728_Omeka_Lovaniensia.csv
2515,23,https://lib.is/alma9915814030101488,9915814030101488,Imported from 20230728_Omeka_Lovaniensia.csv
2516,23,https://lib.is/alma9915813940101488,9915813940101488,Imported from 20230728_Omeka_Lovaniensia.csv
2517,23,https://lib.is/alma9915808070101488,9915808070101488,Imported from 20230728_Omeka_Lovaniensia.csv
2518,23,https://lib.is/alma9915813440101488,9915813440101488,Imported from 20230728_Omeka_Lovaniensia.csv
2519,23,https://lib.is/alma9915812240101488,9915812240101488,Imported from 20230728_Omeka_Lovaniensia.csv
2520,23,https://lib.is/alma9915811740101488,9915811740101488,Imported from 20230728_Omeka_Lovaniensia.csv
2521,23,https://lib.is/alma9992392200101488,9992392200101488,Imported from 20230728_Omeka_Lovaniensia.csv
2522,23,https://lib.is/alma9915810490101488,9915810490101488,Imported from 20230728_Omeka_Lovaniensia.csv
2523,23,https://lib.is/alma9992161810001488,9992161810001488,Imported from 20230728_Omeka_Lovaniensia.csv
2524,23,https://lib.is/alma9992255086801488,9992255086801488,Imported from 20230728_Omeka_Lovaniensia.csv
2525,23,https://lib.is/alma9915809360101488,9915809360101488,Imported from 20230728_Omeka_Lovaniensia.csv
2526,23,https://lib.is/alma9915805540101488,9915805540101488,Imported from 20230728_Omeka_Lovaniensia.csv
2527,23,https://lib.is/alma9915805110101488,9915805110101488,Imported from 20230728_Omeka_Lovaniensia.csv
2528,23,https://lib.is/alma9915804280101488,9915804280101488,Imported from 20230728_Omeka_Lovaniensia.csv
2529,23,https://lib.is/alma9915803850101488,9915803850101488,Imported from 20230728_Omeka_Lovaniensia.csv
2530,23,https://lib.is/alma9913450670101488,9913450670101488,Imported from 20230728_Omeka_Lovaniensia.csv
2531,23,https://lib.is/alma999745780101488,999745780101488,Imported from 20230728_Omeka_Lovaniensia.csv
2532,23,https://lib.is/alma9915803590101488,9915803590101488,Imported from 20230728_Omeka_Lovaniensia.csv
2533,23,https://lib.is/alma9911690690101488,9911690690101488,Imported from 20230728_Omeka_Lovaniensia.csv
2534,23,https://lib.is/alma9913449580101488,9913449580101488,Imported from 20230728_Omeka_Lovaniensia.csv
2535,23,https://lib.is/alma9915802710101488,9915802710101488,Imported from 20230728_Omeka_Lovaniensia.csv
2536,23,https://lib.is/alma9915802060101488,9915802060101488,Imported from 20230728_Omeka_Lovaniensia.csv
2537,23,https://lib.is/alma9915801150101488,9915801150101488,Imported from 20230728_Omeka_Lovaniensia.csv
2538,23,https://lib.is/alma9992253679301488,9992253679301488,Imported from 20230728_Omeka_Lovaniensia.csv
2539,23,https://lib.is/alma9992254883501488,9992254883501488,Imported from 20230728_Omeka_Lovaniensia.csv
2540,23,https://lib.is/alma9915799680101488,9915799680101488,Imported from 20230728_Omeka_Lovaniensia.csv
2541,23,https://lib.is/alma9915799390101488,9915799390101488,Imported from 20230728_Omeka_Lovaniensia.csv
2542,23,https://lib.is/alma9915799210101488,9915799210101488,Imported from 20230728_Omeka_Lovaniensia.csv
2543,23,https://lib.is/alma9915798880101488,9915798880101488,Imported from 20230728_Omeka_Lovaniensia.csv
2544,23,https://lib.is/alma9915798520101488,9915798520101488,Imported from 20230728_Omeka_Lovaniensia.csv
2545,23,https://lib.is/alma9911519770101488,9911519770101488,Imported from 20230728_Omeka_Lovaniensia.csv
2546,23,https://lib.is/alma9915798350101488,9915798350101488,Imported from 20230728_Omeka_Lovaniensia.csv
2547,23,https://lib.is/alma9911491820101488,9911491820101488,Imported from 20230728_Omeka_Lovaniensia.csv
2548,23,https://lib.is/alma9911387310101488,9911387310101488,Imported from 20230728_Omeka_Lovaniensia.csv
2549,23,https://lib.is/alma999066980101488,999066980101488,Imported from 20230728_Omeka_Lovaniensia.csv
2550,23,https://lib.is/alma995887180101488,995887180101488,Imported from 20230728_Omeka_Lovaniensia.csv
2551,23,https://lib.is/alma999096100101488,999096100101488,Imported from 20230728_Omeka_Lovaniensia.csv
2552,23,https://lib.is/alma991657220101488,991657220101488,Imported from 20230728_Omeka_Lovaniensia.csv
2553,23,https://lib.is/alma991657220101488,991657220101488,Imported from 20230728_Omeka_Lovaniensia.csv
2554,23,https://lib.is/alma991657220101488,991657220101488,Imported from 20230728_Omeka_Lovaniensia.csv
2555,23,https://lib.is/alma991657220101488,991657220101488,Imported from 20230728_Omeka_Lovaniensia.csv
2556,23,https://lib.is/alma991388760101488,991388760101488,Imported from 20230728_Omeka_Lovaniensia.csv
2557,23,https://lib.is/alma9925949910101488,9925949910101488,Imported from 20230728_Omeka_Lovaniensia.csv
2558,23,https://lib.is/alma9925922360101488,9925922360101488,Imported from 20230728_Omeka_Lovaniensia.csv
2559,23,https://lib.is/alma9925927490101488,9925927490101488,Imported from 20230728_Omeka_Lovaniensia.csv
2560,23,https://lib.is/alma9925930580101488,9925930580101488,Imported from 20230728_Omeka_Lovaniensia.csv
2561,23,https://lib.is/alma9992628108301488,9992628108301488,Imported from 20230728_Omeka_Lovaniensia.csv
2562,23,https://lib.is/alma9992628008301488,9992628008301488,Imported from 20230728_Omeka_Lovaniensia.csv
2563,23,https://lib.is/alma9915776890101488,9915776890101488,Imported from 20230728_Omeka_Lovaniensia.csv
2564,23,https://lib.is/alma9911782780101488,9911782780101488,Imported from 20230728_Omeka_Lovaniensia.csv
2565,23,https://lib.is/alma9911785350101488,9911785350101488,Imported from 20230728_Omeka_Lovaniensia.csv
2566,23,https://lib.is/alma999895350101488,999895350101488,Imported from 20230728_Omeka_Lovaniensia.csv
2567,23,https://lib.is/alma9911787270101488,9911787270101488,Imported from 20230728_Omeka_Lovaniensia.csv
2568,23,https://lib.is/alma9911787600101488,9911787600101488,Imported from 20230728_Omeka_Lovaniensia.csv
2569,23,https://lib.is/alma9911785300101488,9911785300101488,Imported from 20230728_Omeka_Lovaniensia.csv
2570,23,https://lib.is/alma9911790750101488,9911790750101488,Imported from 20230728_Omeka_Lovaniensia.csv
2571,23,https://lib.is/alma9911793110101488,9911793110101488,Imported from 20230728_Omeka_Lovaniensia.csv
2572,23,https://lib.is/alma9911794300101488,9911794300101488,Imported from 20230728_Omeka_Lovaniensia.csv
2573,23,https://lib.is/alma9911795110101488,9911795110101488,Imported from 20230728_Omeka_Lovaniensia.csv
2574,23,https://lib.is/alma9911795680101488,9911795680101488,Imported from 20230728_Omeka_Lovaniensia.csv
2575,23,https://lib.is/alma9911795930101488,9911795930101488,Imported from 20230728_Omeka_Lovaniensia.csv
2576,23,https://lib.is/alma9911796720101488,9911796720101488,Imported from 20230728_Omeka_Lovaniensia.csv
2577,23,https://lib.is/alma9911797040101488,9911797040101488,Imported from 20230728_Omeka_Lovaniensia.csv
2578,23,https://lib.is/alma9911797690101488,9911797690101488,Imported from 20230728_Omeka_Lovaniensia.csv
2579,23,https://lib.is/alma999081300101488,999081300101488,Imported from 20230728_Omeka_Lovaniensia.csv
2580,23,https://lib.is/alma9911798120101488,9911798120101488,Imported from 20230728_Omeka_Lovaniensia.csv
2581,23,https://lib.is/alma9911802050101488,9911802050101488,Imported from 20230728_Omeka_Lovaniensia.csv
2582,23,https://lib.is/alma9911802170101488,9911802170101488,Imported from 20230728_Omeka_Lovaniensia.csv
2583,23,https://lib.is/alma9911803410101488,9911803410101488,Imported from 20230728_Omeka_Lovaniensia.csv
2584,23,https://lib.is/alma9911805590101488,9911805590101488,Imported from 20230728_Omeka_Lovaniensia.csv
2585,23,https://lib.is/alma9911806540101488,9911806540101488,Imported from 20230728_Omeka_Lovaniensia.csv
2586,23,https://lib.is/alma9911807750101488,9911807750101488,Imported from 20230728_Omeka_Lovaniensia.csv
2587,23,https://lib.is/alma9911808400101488,9911808400101488,Imported from 20230728_Omeka_Lovaniensia.csv
2588,23,https://lib.is/alma9911809090101488,9911809090101488,Imported from 20230728_Omeka_Lovaniensia.csv
2589,23,https://lib.is/alma9911809580101488,9911809580101488,Imported from 20230728_Omeka_Lovaniensia.csv
2590,23,https://lib.is/alma9911810050101488,9911810050101488,Imported from 20230728_Omeka_Lovaniensia.csv
2591,23,https://lib.is/alma9911821360101488,9911821360101488,Imported from 20230728_Omeka_Lovaniensia.csv
2592,23,https://lib.is/alma9911822340101488,9911822340101488,Imported from 20230728_Omeka_Lovaniensia.csv
2593,23,https://lib.is/alma9911823100101488,9911823100101488,Imported from 20230728_Omeka_Lovaniensia.csv
2594,23,https://lib.is/alma9992261752801488,9992261752801488,Imported from 20230728_Omeka_Lovaniensia.csv
2595,23,https://lib.is/alma9988206930101488,9988206930101488,Imported from 20230728_Omeka_Lovaniensia.csv
2596,23,https://lib.is/alma998620650101488,998620650101488,Imported from 20230728_Omeka_Lovaniensia.csv
2597,23,https://lib.is/alma9911845530101488,9911845530101488,Imported from 20230728_Omeka_Lovaniensia.csv
2598,23,https://lib.is/alma9911849670101488,9911849670101488,Imported from 20230728_Omeka_Lovaniensia.csv
2599,23,https://lib.is/alma9910487440101488,9910487440101488,Imported from 20230728_Omeka_Lovaniensia.csv
2600,23,https://lib.is/alma9911863230101488,9911863230101488,Imported from 20230728_Omeka_Lovaniensia.csv
2601,23,https://lib.is/alma9911873330101488,9911873330101488,Imported from 20230728_Omeka_Lovaniensia.csv
2602,23,https://lib.is/alma9911874380101488,9911874380101488,Imported from 20230728_Omeka_Lovaniensia.csv
2603,23,https://lib.is/alma9911876530101488,9911876530101488,Imported from 20230728_Omeka_Lovaniensia.csv
2604,23,https://lib.is/alma9911048960101488,9911048960101488,Imported from 20230728_Omeka_Lovaniensia.csv
2605,23,https://lib.is/alma9911876890101488,9911876890101488,Imported from 20230728_Omeka_Lovaniensia.csv
2606,23,https://lib.is/alma9911917490101488,9911917490101488,Imported from 20230728_Omeka_Lovaniensia.csv
2607,23,https://lib.is/alma9911929410101488,9911929410101488,Imported from 20230728_Omeka_Lovaniensia.csv
2608,23,https://lib.is/alma9911945780101488,9911945780101488,Imported from 20230728_Omeka_Lovaniensia.csv
2609,23,https://lib.is/alma9910147930101488,9910147930101488,Imported from 20230728_Omeka_Lovaniensia.csv
2610,23,https://lib.is/alma9911967860101488,9911967860101488,Imported from 20230728_Omeka_Lovaniensia.csv
2611,23,https://lib.is/alma9912084930101488,9912084930101488,Imported from 20230728_Omeka_Lovaniensia.csv
2612,23,https://lib.is/alma9912101670101488,9912101670101488,Imported from 20230728_Omeka_Lovaniensia.csv
2613,23,https://lib.is/alma9912118970101488,9912118970101488,Imported from 20230728_Omeka_Lovaniensia.csv
2614,23,https://lib.is/alma9912118970101488,9912118970101488,Imported from 20230728_Omeka_Lovaniensia.csv
2615,23,https://lib.is/alma9911828110101488,9911828110101488,Imported from 20230728_Omeka_Lovaniensia.csv
2616,23,https://lib.is/alma9912125250101488,9912125250101488,Imported from 20230728_Omeka_Lovaniensia.csv
2617,23,https://lib.is/alma9990372310101488,9990372310101488,Imported from 20230728_Omeka_Lovaniensia.csv
2618,23,https://lib.is/alma9910487500101488,9910487500101488,Imported from 20230728_Omeka_Lovaniensia.csv
2619,23,https://lib.is/alma9912274810101488,9912274810101488,Imported from 20230728_Omeka_Lovaniensia.csv
2620,23,https://lib.is/alma9912273410101488,9912273410101488,Imported from 20230728_Omeka_Lovaniensia.csv
2621,23,https://lib.is/alma9912282430101488,9912282430101488,Imported from 20230728_Omeka_Lovaniensia.csv
2622,23,https://lib.is/alma9912298520101488,9912298520101488,Imported from 20230728_Omeka_Lovaniensia.csv
2623,23,https://lib.is/alma9912322450101488,9912322450101488,Imported from 20230728_Omeka_Lovaniensia.csv
2624,23,https://lib.is/alma9912438000101488,9912438000101488,Imported from 20230728_Omeka_Lovaniensia.csv
2625,23,https://lib.is/alma996187020101488,996187020101488,Imported from 20230728_Omeka_Lovaniensia.csv
2626,23,https://lib.is/alma994376830101488,994376830101488,Imported from 20230728_Omeka_Lovaniensia.csv
2627,23,https://lib.is/alma998676030101488,998676030101488,Imported from 20230728_Omeka_Lovaniensia.csv
2628,23,https://lib.is/alma9912459040101488,9912459040101488,Imported from 20230728_Omeka_Lovaniensia.csv
2629,23,https://lib.is/alma9912479430101488,9912479430101488,Imported from 20230728_Omeka_Lovaniensia.csv
2630,23,https://lib.is/alma9912479400101488,9912479400101488,Imported from 20230728_Omeka_Lovaniensia.csv
2631,23,https://lib.is/alma994742620101488,994742620101488,Imported from 20230728_Omeka_Lovaniensia.csv
2632,23,https://lib.is/alma998778950101488,998778950101488,Imported from 20230728_Omeka_Lovaniensia.csv
2633,23,https://lib.is/alma9912637080101488,9912637080101488,Imported from 20230728_Omeka_Lovaniensia.csv
2634,23,https://lib.is/alma9912637570101488,9912637570101488,Imported from 20230728_Omeka_Lovaniensia.csv
2635,23,https://lib.is/alma9912638470101488,9912638470101488,Imported from 20230728_Omeka_Lovaniensia.csv
2636,23,https://lib.is/alma9910618390101488,9910618390101488,Imported from 20230728_Omeka_Lovaniensia.csv
2637,23,https://lib.is/alma9912719520101488,9912719520101488,Imported from 20230728_Omeka_Lovaniensia.csv
2638,23,https://lib.is/alma9912736630101488,9912736630101488,Imported from 20230728_Omeka_Lovaniensia.csv
2639,23,https://lib.is/alma9912756740101488,9912756740101488,Imported from 20230728_Omeka_Lovaniensia.csv
2640,23,https://lib.is/alma9912810630101488,9912810630101488,Imported from 20230728_Omeka_Lovaniensia.csv
2641,23,https://lib.is/alma9912861030101488,9912861030101488,Imported from 20230728_Omeka_Lovaniensia.csv
2642,23,https://lib.is/alma9920164390101488,9920164390101488,Imported from 20230728_Omeka_Lovaniensia.csv
2643,23,https://lib.is/alma9913085940101488,9913085940101488,Imported from 20230728_Omeka_Lovaniensia.csv
2644,23,https://lib.is/alma9913198590101488,9913198590101488,Imported from 20230728_Omeka_Lovaniensia.csv
2645,23,https://lib.is/alma9913118720101488,9913118720101488,Imported from 20230728_Omeka_Lovaniensia.csv
2646,23,https://lib.is/alma9910148120101488,9910148120101488,Imported from 20230728_Omeka_Lovaniensia.csv
2647,23,https://lib.is/alma9913317510101488,9913317510101488,Imported from 20230728_Omeka_Lovaniensia.csv
2648,23,https://lib.is/alma9913341750101488,9913341750101488,Imported from 20230728_Omeka_Lovaniensia.csv
2649,23,https://lib.is/alma9913350950101488,9913350950101488,Imported from 20230728_Omeka_Lovaniensia.csv
2650,23,https://lib.is/alma995766450101488,995766450101488,Imported from 20230728_Omeka_Lovaniensia.csv
2651,23,https://lib.is/alma9911319820101488,9911319820101488,Imported from 20230728_Omeka_Lovaniensia.csv
2652,23,https://lib.is/alma9913655520101488,9913655520101488,Imported from 20230728_Omeka_Lovaniensia.csv
2653,23,https://lib.is/alma9913656980101488,9913656980101488,Imported from 20230728_Omeka_Lovaniensia.csv
2654,23,https://lib.is/alma9913792350101488,9913792350101488,Imported from 20230728_Omeka_Lovaniensia.csv
2655,23,https://lib.is/alma9913799810101488,9913799810101488,Imported from 20230728_Omeka_Lovaniensia.csv
2656,23,https://lib.is/alma9913797290101488,9913797290101488,Imported from 20230728_Omeka_Lovaniensia.csv
2657,23,https://lib.is/alma9913798310101488,9913798310101488,Imported from 20230728_Omeka_Lovaniensia.csv
2658,23,https://lib.is/alma9913802900101488,9913802900101488,Imported from 20230728_Omeka_Lovaniensia.csv
2659,23,https://lib.is/alma9913855930101488,9913855930101488,Imported from 20230728_Omeka_Lovaniensia.csv
2660,23,https://lib.is/alma9913877880101488,9913877880101488,Imported from 20230728_Omeka_Lovaniensia.csv
2661,23,https://lib.is/alma9913949180101488,9913949180101488,Imported from 20230728_Omeka_Lovaniensia.csv
2662,23,https://lib.is/alma9913948870101488,9913948870101488,Imported from 20230728_Omeka_Lovaniensia.csv
2663,23,https://lib.is/alma9913972320101488,9913972320101488,Imported from 20230728_Omeka_Lovaniensia.csv
2664,23,https://lib.is/alma9913954340101488,9913954340101488,Imported from 20230728_Omeka_Lovaniensia.csv
2665,23,https://lib.is/alma9912540460101488,9912540460101488,Imported from 20230728_Omeka_Lovaniensia.csv
2666,23,https://lib.is/alma9914007640101488,9914007640101488,Imported from 20230728_Omeka_Lovaniensia.csv
2667,23,https://lib.is/alma9914026420101488,9914026420101488,Imported from 20230728_Omeka_Lovaniensia.csv
2668,23,https://lib.is/alma999254710101488,999254710101488,Imported from 20230728_Omeka_Lovaniensia.csv
2669,23,https://lib.is/alma9913680360101488,9913680360101488,Imported from 20230728_Omeka_Lovaniensia.csv
2670,23,https://lib.is/alma9914025070101488,9914025070101488,Imported from 20230728_Omeka_Lovaniensia.csv
2671,23,https://lib.is/alma9913170140101488,9913170140101488,Imported from 20230728_Omeka_Lovaniensia.csv
2672,23,https://lib.is/alma9914081070101488,9914081070101488,Imported from 20230728_Omeka_Lovaniensia.csv
2673,23,https://lib.is/alma9914163680101488,9914163680101488,Imported from 20230728_Omeka_Lovaniensia.csv
2674,23,https://lib.is/alma9914178230101488,9914178230101488,Imported from 20230728_Omeka_Lovaniensia.csv
2675,23,https://lib.is/alma9914245570101488,9914245570101488,Imported from 20230728_Omeka_Lovaniensia.csv
2676,23,https://lib.is/alma9914414740101488,9914414740101488,Imported from 20230728_Omeka_Lovaniensia.csv
2677,23,https://lib.is/alma99624360101488,99624360101488,Imported from 20230728_Omeka_Lovaniensia.csv
2678,23,https://lib.is/alma9914428160101488,9914428160101488,Imported from 20230728_Omeka_Lovaniensia.csv
2679,23,https://lib.is/alma9914433520101488,9914433520101488,Imported from 20230728_Omeka_Lovaniensia.csv
2680,23,https://lib.is/alma9914465960101488,9914465960101488,Imported from 20230728_Omeka_Lovaniensia.csv
2681,23,https://lib.is/alma9914503670101488,9914503670101488,Imported from 20230728_Omeka_Lovaniensia.csv
2682,23,https://lib.is/alma999307630101488,999307630101488,Imported from 20230728_Omeka_Lovaniensia.csv
2683,23,https://lib.is/alma9992407822201488,9992407822201488,Imported from 20230728_Omeka_Lovaniensia.csv
2684,23,https://lib.is/alma9914886840101488,9914886840101488,Imported from 20230728_Omeka_Lovaniensia.csv
2685,23,https://lib.is/alma9914902820101488,9914902820101488,Imported from 20230728_Omeka_Lovaniensia.csv
2686,23,https://lib.is/alma9914944830101488,9914944830101488,Imported from 20230728_Omeka_Lovaniensia.csv
2687,23,https://lib.is/alma9914944930101488,9914944930101488,Imported from 20230728_Omeka_Lovaniensia.csv
2688,23,https://lib.is/alma9914947920101488,9914947920101488,Imported from 20230728_Omeka_Lovaniensia.csv
2689,23,https://lib.is/alma9914954450101488,9914954450101488,Imported from 20230728_Omeka_Lovaniensia.csv
2690,23,https://lib.is/alma9915008150101488,9915008150101488,Imported from 20230728_Omeka_Lovaniensia.csv
2691,23,https://lib.is/alma9915101400101488,9915101400101488,Imported from 20230728_Omeka_Lovaniensia.csv
2692,23,https://lib.is/alma9915235030101488,9915235030101488,Imported from 20230728_Omeka_Lovaniensia.csv
2693,23,https://lib.is/alma997793440101488,997793440101488,Imported from 20230728_Omeka_Lovaniensia.csv
2694,23,https://lib.is/alma9915279130101488,9915279130101488,Imported from 20230728_Omeka_Lovaniensia.csv
2695,23,https://lib.is/alma9915283190101488,9915283190101488,Imported from 20230728_Omeka_Lovaniensia.csv
2696,23,https://lib.is/alma9915283060101488,9915283060101488,Imported from 20230728_Omeka_Lovaniensia.csv
2697,23,https://lib.is/alma9915329950101488,9915329950101488,Imported from 20230728_Omeka_Lovaniensia.csv
2698,23,https://lib.is/alma998290210101488,998290210101488,Imported from 20230728_Omeka_Lovaniensia.csv
2699,23,https://lib.is/alma9915360070101488,9915360070101488,Imported from 20230728_Omeka_Lovaniensia.csv
2700,23,https://lib.is/alma9910457940101488,9910457940101488,Imported from 20230728_Omeka_Lovaniensia.csv
2701,23,https://lib.is/alma99996100101488,99996100101488,Imported from 20230728_Omeka_Lovaniensia.csv
2702,23,https://lib.is/alma9915372480101488,9915372480101488,Imported from 20230728_Omeka_Lovaniensia.csv
2703,23,https://lib.is/alma9915372940101488,9915372940101488,Imported from 20230728_Omeka_Lovaniensia.csv
2704,23,https://lib.is/alma9921750230101488,9921750230101488,Imported from 20230728_Omeka_Lovaniensia.csv
2705,23,https://lib.is/alma9915391150101488,9915391150101488,Imported from 20230728_Omeka_Lovaniensia.csv
2706,23,https://lib.is/alma9915394570101488,9915394570101488,Imported from 20230728_Omeka_Lovaniensia.csv
2707,23,https://lib.is/alma9915396200101488,9915396200101488,Imported from 20230728_Omeka_Lovaniensia.csv
2708,23,https://lib.is/alma9988208510101488,9988208510101488,Imported from 20230728_Omeka_Lovaniensia.csv
2709,23,https://lib.is/alma998083920101488,998083920101488,Imported from 20230728_Omeka_Lovaniensia.csv
2710,23,https://lib.is/alma9915415710101488,9915415710101488,Imported from 20230728_Omeka_Lovaniensia.csv
2711,23,https://lib.is/alma992771260101488,992771260101488,Imported from 20230728_Omeka_Lovaniensia.csv
2712,23,https://lib.is/alma9915417870101488,9915417870101488,Imported from 20230728_Omeka_Lovaniensia.csv
2713,23,https://lib.is/alma996548710101488,996548710101488,Imported from 20230728_Omeka_Lovaniensia.csv
2714,23,https://lib.is/alma9915420910101488,9915420910101488,Imported from 20230728_Omeka_Lovaniensia.csv
2715,23,https://lib.is/alma9915428500101488,9915428500101488,Imported from 20230728_Omeka_Lovaniensia.csv
2716,23,https://lib.is/alma9915433780101488,9915433780101488,Imported from 20230728_Omeka_Lovaniensia.csv
2717,23,https://lib.is/alma9915433900101488,9915433900101488,Imported from 20230728_Omeka_Lovaniensia.csv
2718,23,https://lib.is/alma9915373320101488,9915373320101488,Imported from 20230728_Omeka_Lovaniensia.csv
2719,23,https://lib.is/alma9915437500101488,9915437500101488,Imported from 20230728_Omeka_Lovaniensia.csv
2720,23,https://lib.is/alma9915759390101488,9915759390101488,Imported from 20230728_Omeka_Lovaniensia.csv
2721,23,https://lib.is/alma9988210380101488,9988210380101488,Imported from 20230728_Omeka_Lovaniensia.csv
2722,23,https://lib.is/alma9915738930101488,9915738930101488,Imported from 20230728_Omeka_Lovaniensia.csv
2723,23,https://lib.is/alma9915718810101488,9915718810101488,Imported from 20230728_Omeka_Lovaniensia.csv
2724,23,https://lib.is/alma9915674610101488,9915674610101488,Imported from 20230728_Omeka_Lovaniensia.csv
2725,23,https://lib.is/alma9915390890101488,9915390890101488,Imported from 20230728_Omeka_Lovaniensia.csv
2726,23,https://lib.is/alma9915661070101488,9915661070101488,Imported from 20230728_Omeka_Lovaniensia.csv
2727,23,https://lib.is/alma9915660270101488,9915660270101488,Imported from 20230728_Omeka_Lovaniensia.csv
2728,23,https://lib.is/alma993710330101488,993710330101488,Imported from 20230728_Omeka_Lovaniensia.csv
2729,23,https://lib.is/alma993709980101488,993709980101488,Imported from 20230728_Omeka_Lovaniensia.csv
2730,23,https://lib.is/alma993709900101488,993709900101488,Imported from 20230728_Omeka_Lovaniensia.csv
2731,23,https://lib.is/alma993689500101488,993689500101488,Imported from 20230728_Omeka_Lovaniensia.csv
2732,23,https://lib.is/alma993689330101488,993689330101488,Imported from 20230728_Omeka_Lovaniensia.csv
2733,23,https://lib.is/alma993685510101488,993685510101488,Imported from 20230728_Omeka_Lovaniensia.csv
2734,23,https://lib.is/alma993685260101488,993685260101488,Imported from 20230728_Omeka_Lovaniensia.csv
2735,23,https://lib.is/alma993685210101488,993685210101488,Imported from 20230728_Omeka_Lovaniensia.csv
2736,23,https://lib.is/alma993624110101488,993624110101488,Imported from 20230728_Omeka_Lovaniensia.csv
2737,23,https://lib.is/alma993622620101488,993622620101488,Imported from 20230728_Omeka_Lovaniensia.csv
2738,23,https://lib.is/alma993621680101488,993621680101488,Imported from 20230728_Omeka_Lovaniensia.csv
2739,23,https://lib.is/alma993618880101488,993618880101488,Imported from 20230728_Omeka_Lovaniensia.csv
2740,23,https://lib.is/alma993618490101488,993618490101488,Imported from 20230728_Omeka_Lovaniensia.csv
2741,23,https://lib.is/alma993616890101488,993616890101488,Imported from 20230728_Omeka_Lovaniensia.csv
2742,23,https://lib.is/alma993616770101488,993616770101488,Imported from 20230728_Omeka_Lovaniensia.csv
2743,23,https://lib.is/alma993616560101488,993616560101488,Imported from 20230728_Omeka_Lovaniensia.csv
2744,23,https://lib.is/alma993371870101488,993371870101488,Imported from 20230728_Omeka_Lovaniensia.csv
2745,23,https://lib.is/alma991700150101488,991700150101488,Imported from 20230728_Omeka_Lovaniensia.csv
2746,23,https://lib.is/alma991692290101488,991692290101488,Imported from 20230728_Omeka_Lovaniensia.csv
2747,23,https://lib.is/alma991690700101488,991690700101488,Imported from 20230728_Omeka_Lovaniensia.csv
2748,23,https://lib.is/alma991690540101488,991690540101488,Imported from 20230728_Omeka_Lovaniensia.csv
2749,23,https://lib.is/alma991676770101488,991676770101488,Imported from 20230728_Omeka_Lovaniensia.csv
2750,23,https://lib.is/alma991676630101488,991676630101488,Imported from 20230728_Omeka_Lovaniensia.csv
2751,23,https://lib.is/alma991664090101488,991664090101488,Imported from 20230728_Omeka_Lovaniensia.csv
2752,23,https://lib.is/alma991663940101488,991663940101488,Imported from 20230728_Omeka_Lovaniensia.csv
2753,23,https://lib.is/alma991648480101488,991648480101488,Imported from 20230728_Omeka_Lovaniensia.csv
2754,23,https://lib.is/alma991644160101488,991644160101488,Imported from 20230728_Omeka_Lovaniensia.csv
2755,23,https://lib.is/alma991640360101488,991640360101488,Imported from 20230728_Omeka_Lovaniensia.csv
2756,23,https://lib.is/alma991635150101488,991635150101488,Imported from 20230728_Omeka_Lovaniensia.csv
2757,23,https://lib.is/alma991597380101488,991597380101488,Imported from 20230728_Omeka_Lovaniensia.csv
2758,23,https://lib.is/alma991570530101488,991570530101488,Imported from 20230728_Omeka_Lovaniensia.csv
2759,23,https://lib.is/alma991549970101488,991549970101488,Imported from 20230728_Omeka_Lovaniensia.csv
2760,23,https://lib.is/alma991455220101488,991455220101488,Imported from 20230728_Omeka_Lovaniensia.csv
2761,23,https://lib.is/alma991460400101488,991460400101488,Imported from 20230728_Omeka_Lovaniensia.csv
2762,23,https://lib.is/alma991456620101488,991456620101488,Imported from 20230728_Omeka_Lovaniensia.csv
2763,23,https://lib.is/alma991452220101488,991452220101488,Imported from 20230728_Omeka_Lovaniensia.csv
2764,23,https://lib.is/alma991410060101488,991410060101488,Imported from 20230728_Omeka_Lovaniensia.csv
2765,23,https://lib.is/alma991331290101488,991331290101488,Imported from 20230728_Omeka_Lovaniensia.csv
2766,23,https://lib.is/alma9988210550101488,9988210550101488,Imported from 20230728_Omeka_Lovaniensia.csv
2767,23,https://lib.is/alma9992628398801488,9992628398801488,Imported from 20230728_Omeka_Lovaniensia.csv
